Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Cse Engineering,OOPS Concepts, ,Which of the following is the correct way of declaring a function as constant?,const int ShowData(void) { /* statements */ },int const ShowData(void) { /* statements */ },int ShowData(void) const { /* statements */ },Both A and B, ,C," No answer description available for this question. <a href=""discussion-55"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following concepts is used to implement late binding?,Virtual function,Operator function,Const function,Static function, ,A," No answer description available for this question. <a href=""discussion-14"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following statement is correct?,C++ allows static type checking.,C++ allows dynamic type checking.,C++ allows static member function be of type const.,Both A and B., ,D," No answer description available for this question. <a href=""discussion-47"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following factors supports the statement that reusability is a desirable feature of a language?,It decreases the testing time.,It lowers the maintenance cost.,It reduces the compilation time.,Both A and B., ,D," No answer description available for this question. <a href=""discussion-21"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following ways are legal to access a class data member using this pointer?,this->x,this.x,*this.x,*this-x, ,A," No answer description available for this question. <a href=""discussion-27"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following is a mechanism of static polymorphism?,Operator overloading,Function overloading,Templates,All of the above, ,D," No answer description available for this question. <a href=""discussion-42"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following is correct about the statements given below?  All operators can be overloaded in C++.  We can change the basic meaning of an operator in C++.,Only I is true.,Both I and II are false.,Only II is true.,Both I and II are true., ,B," No answer description available for this question. <a href=""discussion-38"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,What happens if the base and derived class contains definition of a function with same prototype?,Compiler reports an error on compilation.,Only base class function will get called irrespective of object.,Only derived class function will get called irrespective of object.,Base class object will call base class function and derived class object will call derived class function., ,D," No answer description available for this question. <a href=""discussion-31"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following are available only in the class hierarchy chain?,Public data members,Private data members,Protected data members,Member functions, ,C," No answer description available for this question. <a href=""discussion-34"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following is not a type of inheritance?,Multiple,Multilevel,Distributive,Hierarchical, ,C," No answer description available for this question. <a href=""discussion-11"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following operators cannot be overloaded?,[],->,?:,*, ,C," No answer description available for this question. <a href=""discussion-15"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,In which of the following a virtual call is resolved at the time of compilation?,From inside the destructor.,From inside the constructor.,From inside the main().,Both A and B., ,D," No answer description available for this question. <a href=""discussion-56"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following statements regarding inline functions is correct?,It speeds up execution.,It slows down execution.,It increases the code size.,Both A and C., ,D," No answer description available for this question. <a href=""discussion-23"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which one of the following is the correct way to declare a pure virtual function?,"virtual void Display(void){0},","virtual void Display = 0,","virtual void Display(void) = 0,","void Display(void) = 0,", ,C," No answer description available for this question. <a href=""discussion-36"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following header file includes definition of cin and cout?,istream.h,ostream.h,iomanip.h,iostream.h, ,D," No answer description available for this question. <a href=""discussion-18"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following keyword is used to overload an operator?,overload,operator,friend,override, ,B," No answer description available for this question. <a href=""discussion-16"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,What will happen if a class is not having any name?,It cannot have a destructor.,It cannot have a constructor.,It is not allowed.,Both A and B., ,D," No answer description available for this question. <a href=""discussion-25"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,"Which inheritance type is used in the class given below?  class A : public X, public Y {}",Multilevel inheritance,Multiple inheritance,Hybrid inheritance,Hierarchical Inheritance, ,B," No answer description available for this question. <a href=""discussion-24"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which one of the following is correct about the statements given below?  All function calls are resolved at compile-time in Procedure Oriented Programming.  All function calls are resolved at compile-time in OOPS.,Only II is correct.,Both I and II are correct.,Only I is correct.,Both I and II are incorrect., ,C," No answer description available for this question. <a href=""discussion-54"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following is an invalid visibility label while inheriting a class?,public,private,protected,friend, ,D," No answer description available for this question. <a href=""discussion-17"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which one of the following options is correct?,Friend function can access public data members of the class.,Friend function can access protected data members of the class.,Friend function can access private data members of the class.,All of the above., ,D," No answer description available for this question. <a href=""discussion-57"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following statements is correct in C++?,Classes cannot have data as protected members.,Structures can have functions as members.,Class members are public by default.,Structure members are private by default., ,B," No answer description available for this question. <a href=""discussion-30"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following is used to make an abstract class?,Declaring it abstract using static keyword.,Declaring it abstract using virtual keyword.,Making at least one member function as virtual function.,Making at least one member function as pure virtual function., ,D," No answer description available for this question. <a href=""discussion-45"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following access specifier is used as a default in a class definition?,protected,public,private,friend, ,C," No answer description available for this question. <a href=""discussion-2"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,What is correct about the static data member of a class?,A static member function can access only static data members of a class.,A static data member is shared among all the object of the class.,A static data member can be accessed directly from main().,Both A and B., ,D," No answer description available for this question. <a href=""discussion-32"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following provides a reuse mechanism?,Abstraction,Inheritance,Dynamic binding,Encapsulation, ,B," No answer description available for this question. <a href=""discussion-29"">Let us discuss</a>. "
Cse Engineering,OOPS Concepts, ,Which of the following statement is correct?,Class is an instance of object.,Object is an instance of a class.,Class is an instance of data type.,Object is an instance of data type., ,B," No answer description available for this question. <a href=""discussion-6"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statement is correct?,A reference is stored on heap.,A reference is stored on stack.,A reference is stored in a queue.,A reference is stored in a binary tree., ,B," No answer description available for this question. <a href=""discussion-127"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statements is correct?  Once a reference variable has been defined to refer to a particular variable it can refer to any other variable.  A reference is not a constant pointer.,Only 1 is correct.,Only 2 is correct.,Both 1 and 2 are correct.,Both 1 and 2 are incorrect., ,D," No answer description available for this question. <a href=""discussion-137"">Let us discuss</a>. "
Cse Engineering,References, ,Functions can be declared to return a reference type. There are reasons to make such a declaration/Which of the following reasons are correct?  The information being returned is a large enough object that returning a reference is more efficient than returning a copy.   The type of the function must be a R-value.,Only 1 is correct.,Only 2 is correct.,Both 1 and 2 are correct.,Both 1 and 2 are incorrect., ,C," No answer description available for this question. <a href=""discussion-130"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statements is correct?  Change a reference changes the referent.  We can create an array of references.,Only 1 is correct.,Only 2 is correct.,Both 1 and 2 are correct.,Both 1 and 2 are incorrect., ,A," No answer description available for this question. <a href=""discussion-128"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statement is correct about the references?,A reference must always be initialized within functions.,A reference must always be initialized outside all functions.,A reference must always be initialized.,Both A and C., ,C," No answer description available for this question. <a href=""discussion-123"">Let us discuss</a>. "
Cse Engineering,References, ,A reference is declared using the _____ symbol.,&&,&,||,!, ,B," No answer description available for this question. <a href=""discussion-122"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statement is correct?,Once a reference variable has been defined to refer to a particular variable it can referto any other variable.,A reference is indicated by using && operator.,Once a reference variable has been defined to refer to a particular variable it cannot refer to any other variable.,A reference can be declared beforehand and initialized later., ,C," No answer description available for this question. <a href=""discussion-124"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statements is correct?  A reference is not a constant pointer.  A referenced is automatically de-referenced.,Only 1 is correct.,Only 2 is correct.,Both 1 and 2 are correct.,Both 1 and 2 are incorrect., ,B," No answer description available for this question. <a href=""discussion-135"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statements is correct?  An array of references is acceptable.  We can also create a reference to a reference.,Only 1 is correct.,Only 2 is correct.,Both 1 and 2 are correct.,Both 1 and 2 are incorrect., ,D," No answer description available for this question. <a href=""discussion-136"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statement is correct?,A referenced has to be de-referenced to access a value.,A referenced does not need to be de-referenced to access a value.,A referenced has to be double de-referenced to access a value.,Whether a reference should be de-referenced or not depends on the type of the reference., ,B," No answer description available for this question. <a href=""discussion-126"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statements is correct?  Once the variable and the reference are linked they are tied together.  Once the reference of a variable is declared another reference of that variable is not allowed.,Only 1 is correct.,Only 2 is correct.,Both 1 and 2 are correct.,Both 1 and 2 are incorrect., ,A," No answer description available for this question. <a href=""discussion-129"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statements is correct?  We can return a global variable by reference.  We cannot return a local variable by reference.,Only 1 is correct.,Only 2 is correct.,Both 1 and 2 are correct.,Both 1 and 2 are incorrect., ,B," No answer description available for this question. <a href=""discussion-133"">Let us discuss</a>. "
Cse Engineering,References, ,Reference is like a _____.,Pointer,Structure,Macro,Enum, ,A," No answer description available for this question. <a href=""discussion-121"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statement is correct?,A reference is a constant pointer.,A reference is not a constant pointer.,An array of references is acceptable.,It is possible to create a reference to a reference., ,A," No answer description available for this question. <a href=""discussion-134"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statement is correct?,A reference is declared using * operator.,Once a reference variable has been defined to refer to a particular variable it can refer to any other variable.,A reference must always be initialized within classes.,A variable can have multiple references., ,D," No answer description available for this question. <a href=""discussion-125"">Let us discuss</a>. "
Cse Engineering,References, ,Which of the following statement is correct?,An array of references is acceptable.,Once a reference variable has been defined to refer to a particular variable it can refer to any other variable.,An array of references is not acceptable.,Reference is like a structure., ,C," No answer description available for this question. <a href=""discussion-132"">Let us discuss</a>. "
Cse Engineering,References, ,"Which of the following statements is correct?  Pointer to a reference and reference to a pointer both are valid.  When we use reference, we are actually referring to a referent.",Only 1 is correct.,Only 2 is correct.,Both 1 and 2 are correct.,Both 1 and 2 are incorrect., ,C," No answer description available for this question. <a href=""discussion-131"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,A constructor that accepts __________ parameters is called the default constructor.,one,two,no,three, ,C," No answer description available for this question. <a href=""discussion-242"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,What happens when a class with parameterized constructors and having no default constructor is used in a program and we create an object that needs a zero-argument constructor?,Compile-time error.,Preprocessing error.,Runtime error.,Runtime exception., ,A," No answer description available for this question. <a href=""discussion-262"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Can a class have virtual destructor?,Yes,No, , , ,A," No answer description available for this question. <a href=""discussion-259"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Destructor has the same name as the constructor and it is preceded by ______ .,!,?,~,$, ,C," No answer description available for this question. <a href=""discussion-241"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,"For automatic objects, constructors and destructors are called each time the objects",enter and leave scope,inherit parent class,are constructed,are destroyed, ,A," No answer description available for this question. <a href=""discussion-230"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which constructor function is designed to copy objects of the same class type?,Create constructor,Object constructor,Dynamic constructor,Copy constructor, ,D," No answer description available for this question. <a href=""discussion-231"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following statement is correct?,Constructor has the same name as that of the class.,Destructor has the same name as that of the class with a tilde symbol at the beginning.,Both A and B.,Destructor has the same name as the first member function of the class., ,C," No answer description available for this question. <a href=""discussion-247"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following statement is incorrect?,Constructor is a member function of the class.,The compiler always provides a zero argument constructor.,It is necessary that a constructor in a class should always be public.,Both B and C., ,D," No answer description available for this question. <a href=""discussion-237"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,When are the Global objects destroyed?,When the control comes out of the block in which they are being used.,When the program terminates.,When the control comes out of the function in which they are being used.,As soon as local objects die., ,B," No answer description available for this question. <a href=""discussion-240"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Copy constructor must receive its arguments by __________ .,either pass-by-value or pass-by-reference,only pass-by-value,only pass-by-reference,only pass by address, ,C," No answer description available for this question. <a href=""discussion-255"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,"A function with the same name as the class, but preceded with a tilde character (~) is called __________ of that class.",constructor,destructor,function,object, ,B," No answer description available for this question. <a href=""discussion-215"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,A union that has no constructor can be initialized with another union of __________ type.,different,same,virtual,class, ,B," No answer description available for this question. <a href=""discussion-251"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following gets called when an object goes out of scope?,constructor,destructor,main,virtual function, ,B," No answer description available for this question. <a href=""discussion-208"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following statement is correct?,Destructor destroys only integer data members of the object.,Destructor destroys only float data members of the object.,Destructor destroys only pointer data members of the object.,Destructor destroys the complete object., ,D," No answer description available for this question. <a href=""discussion-233"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,__________ used to make a copy of one class object from another class object of the same class type.,constructor,copy constructor,destructor,default constructor, ,B," No answer description available for this question. <a href=""discussion-245"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Constructors __________ to allow different approaches of object construction.,cannot overloaded,can be overloaded,can be called,can be nested, ,B," No answer description available for this question. <a href=""discussion-213"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following statement is correct?,A destructor has the same name as the class in which it is present.,A destructor has a different name than the class in which it is present.,A destructor always returns an integer.,A destructor can be overloaded., ,A," No answer description available for this question. <a href=""discussion-210"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following cannot be declared as virtual?,Constructor,Destructor,Data Members,Both A and C, ,D," No answer description available for this question. <a href=""discussion-252"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,"If the copy constructor receives its arguments by value, the copy constructor would",call one-argument constructor of the class,work without any problem,call itself recursively,call zero-argument constructor, ,C," No answer description available for this question. <a href=""discussion-257"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following are NOT provided by the compiler by default?,Zero-argument Constructor,Destructor,Copy Constructor,Copy Destructor, ,D," No answer description available for this question. <a href=""discussion-258"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,It is a __________ error to pass arguments to a destructor.,logical,virtual,syntax,linker, ,C," No answer description available for this question. <a href=""discussion-253"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,"If the programmer does not explicitly provide a destructor, then which of the following creates an empty destructor?",Preprocessor,Compiler,Linker,main() function, ,B," No answer description available for this question. <a href=""discussion-222"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,"A __________ is a constructor that either has no parameters, or if it has parameters, all the parameters have default values.",default constructor,copy constructor,Both A and B,None of these, ,A," No answer description available for this question. <a href=""discussion-246"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,How many default constructors per class are possible?,Only one,Two,Three,Unlimited, ,A," No answer description available for this question. <a href=""discussion-256"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following statement is correct about destructors?,A destructor has void return type.,A destructor has integer return type.,A destructor has no return type.,A destructors return type is always same as that of main()., ,C," No answer description available for this question. <a href=""discussion-212"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following statement is correct?,A constructor has the same name as the class in which it is present.,A constructor has a different name than the class in which it is present.,A constructor always returns an integer.,A constructor cannot be overloaded., ,A," No answer description available for this question. <a href=""discussion-209"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following implicitly creates a default constructor when the programmer does not explicitly define at least one constructor for a class?,Preprocessor,Linker,Loader,Compiler, ,D," No answer description available for this question. <a href=""discussion-223"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,A destructor takes __________ arguments.,one,two,three,no, ,D," No answer description available for this question. <a href=""discussion-244"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Destructor calls are made in which order of the corresponding constructor calls?,Reverse order,Forward order,Depends on how the object is constructed,Depends on how many objects are constructed, ,A," No answer description available for this question. <a href=""discussion-226"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following never requires any arguments?,Member function,Friend function,Default constructor,const function, ,C," No answer description available for this question. <a href=""discussion-219"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,A class's __________ is called when an object is destroyed.,constructor,destructor,assignment function,copy constructor, ,B," No answer description available for this question. <a href=""discussion-221"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Destructors __________ for automatic objects if the program terminates with a call to function exit or function abort.,are called,are inherited,are not called,are created, ,C," No answer description available for this question. <a href=""discussion-229"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following statement is correct?,A constructor of a derived class can access any public and protected member of the base class.,Constructor cannot be inherited but the derived class can call them.,A constructor of a derived class cannot access any public and protected member of the base class.,Both A and B., ,D," No answer description available for this question. <a href=""discussion-214"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following statements are correct?,Constructor is always called explicitly.,"Constructor is called either implicitly or explicitly, whereas destructor is always called implicitly.",Destructor is always called explicitly.,Constructor and destructor functions are not called at all as they are always inline., ,B," No answer description available for this question. <a href=""discussion-225"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,How many times a constructor is called in the life-time of an object?,Only once,Twice,Thrice,Depends on the way of creation of object, ,A," No answer description available for this question. <a href=""discussion-238"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following gets called when an object is being created?,constructor,virtual function,destructor,main, ,A," No answer description available for this question. <a href=""discussion-207"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,"To ensure that every object in the array receives a destructor call, always delete memory allocated as an array with operator __________ .",destructor,delete,delete[],kill[],free[],C," No answer description available for this question. <a href=""discussion-250"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following statement is correct about constructors?,A constructor has a return type.,A constructor cannot contain a function call.,A constructor has no return type.,A constructor has a void return type., ,C," No answer description available for this question. <a href=""discussion-211"">Let us discuss</a>. "
Cse Engineering,Constructors and Destructors, ,Which of the following statement is correct whenever an object goes out of scope?,The default constructor of the object is called.,The parameterized destructor is called.,The default destructor of the object is called.,None of the above., ,C," No answer description available for this question. <a href=""discussion-239"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following function prototype is perfectly acceptable?,"int Function(int Tmp = Show()),","float Function(int Tmp = Show(int, float)),",Both A and B.,"float = Show(int, float) Function(Tmp),", ,A," No answer description available for this question. <a href=""discussion-61"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is correct?,C++ enables to define functions that take constants as an argument.,We cannot change the argument of the function that that are declared as constant.,Both A and B.,We cannot use the constant while defining the function., ,C," No answer description available for this question. <a href=""discussion-75"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is correct?,Overloaded functions can have at most one default argument.,An overloaded function cannot have default argument.,All arguments of an overloaded function can be default.,A function if overloaded more than once cannot have default argument., ,C," No answer description available for this question. <a href=""discussion-74"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is correct?,"Two functions having same number of argument, order and type of argument can be overloaded if both functions do not have any default argument.",Overloaded function must have default arguments.,Overloaded function must have default arguments starting from the left of argument list.,A function can be overloaded more than once., ,D," No answer description available for this question. <a href=""discussion-76"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement will be correct if the function has three arguments passed to it?,The trailing argument will be the default argument.,The first argument will be the default argument.,The middle argument will be the default argument.,All the argument will be the default argument., ,A," No answer description available for this question. <a href=""discussion-78"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is incorrect?,Default arguments can be provided for pointers to functions.,A function can have all its arguments as default.,Default argument cannot be provided for pointers to functions.,A default argument cannot be redefined in later declaration., ,C," No answer description available for this question. <a href=""discussion-65"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is correct?,Constructors can have default parameters.,Constructors cannot have default parameters.,Constructors cannot have more than one default parameter.,Constructors can have at most five default parameters., ,A," No answer description available for this question. <a href=""discussion-70"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following function / type of function cannot be overloaded?,Member function,Static function,Virtual function,Both B and C, ,C," No answer description available for this question. <a href=""discussion-68"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following function declaration is/are incorrect?,"int Sum(int a, int b = 2, int c = 3),","int Sum(int a = 5, int b),","int Sum(int a = 0, int b, int c = 3),",Both B and C are incorrect.,All are correct.,D," No answer description available for this question. <a href=""discussion-64"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is incorrect?,The default value for an argument can be a global constant.,The default arguments are given in the function prototype.,"Compiler uses the prototype information to build a call, not the function definition.",The default arguments are given in the function prototype and should be repeated in the function definition., ,D," No answer description available for this question. <a href=""discussion-60"">Let us discuss</a>. "
Cse Engineering,Functions, ,Where the default value of parameter have to be specified?,Function call,Function definition,Function prototype,Both B or C, ,C," No answer description available for this question. <a href=""discussion-59"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is correct?,The default value for an argument cannot be function call.,C++ allows the redefinition of a default parameter.,Both A and B.,C++ does not allow the redefinition of a default parameter., ,D," No answer description available for this question. <a href=""discussion-62"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is correct?,Only one parameter of a function can be a default parameter.,Minimum one parameter of a function must be a default parameter.,All the parameters of a function can be default parameters.,No parameter of a function can be default., ,C," No answer description available for this question. <a href=""discussion-67"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is incorrect?,A default argument is checked for type at the time of declaration and evaluated at the time of call.,We can provide a default value to a particular argument in the middle of an argument list.,We cannot provide a default value to a particular argument in the middle of an argument list.,Default arguments are useful in situations where some arguments always have the same value., ,B," No answer description available for this question. <a href=""discussion-63"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is correct?,Overloaded functions can accept same number of arguments.,Overloaded functions always return value of same data type.,Overloaded functions can accept only same number and same type of arguments.,Overloaded functions can accept only different number and different type of arguments., ,A," No answer description available for this question. <a href=""discussion-72"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following function / types of function cannot have default parameters?,Member function of class,main(),Member function of structure,Both B and C, ,B," No answer description available for this question. <a href=""discussion-69"">Let us discuss</a>. "
Cse Engineering,Functions, ,Which of the following statement is correct?,The order of the default argument will be right to left.,The order of the default argument will be left to right.,The order of the default argument will be alternate.,The order of the default argument will be random., ,A," No answer description available for this question. <a href=""discussion-66"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,"What happens when we try to compile the class definition in following code snippet?class Birds {},class Peacock : protected Birds {},",It will not compile because class body of Birds is not defined.,It will not compile because class body of Peacock is not defined.,It will not compile because a class cannot be protectedly inherited from other class.,It will compile succesfully., ,D," No answer description available for this question. <a href=""discussion-182"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following statements is incorrect?,Friend keyword can be used in the class to allow access to another class.,Friend keyword can be used for a function in the public section of a class.,Friend keyword can be used for a function in the private section of a class.,Friend keyword can be used on main()., ,D," No answer description available for this question. <a href=""discussion-170"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following statement is correct regarding destructor of base class?,Destructor of base class should always be static.,Destructor of base class should always be virtual.,Destructor of base class should not be virtual.,Destructor of base class should always be private., ,B," No answer description available for this question. <a href=""discussion-181"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following two entities (reading from Left to Right) can be connected by the dot operator?,A class member and a class object.,A class object and a class.,A class and a member of that class.,A class object and a member of that class., ,D," No answer description available for this question. <a href=""discussion-167"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,How can we make a class abstract?,By making all member functions constant.,By making at least one member function as pure virtual function.,By declaring it abstract using the static keyword.,By declaring it abstract using the virtual keyword., ,B," No answer description available for this question. <a href=""discussion-178"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following statements is correct when a class is inherited publicly?,Public members of the base class become protected members of derived class.,Public members of the base class become private members of derived class.,Private members of the base class become protected members of derived class.,Public members of the base class become public members of derived class., ,D," No answer description available for this question. <a href=""discussion-174"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following statements is correct about the constructors and destructors?,Destructors can take arguments but constructors cannot.,Constructors can take arguments but destructors cannot.,Destructors can be overloaded but constructors cannot be overloaded.,Constructors and destructors can both return a value., ,B," No answer description available for this question. <a href=""discussion-173"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following access specifies is used in a class definition by default?,Protected,Public,Private,Friend, ,C," No answer description available for this question. <a href=""discussion-163"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following statement is correct with respect to the use of friend keyword inside a class?,A private data member can be declared as a friend.,A class may be declared as a friend.,An object may be declared as a friend.,We can use friend keyword as a class name., ,B," No answer description available for this question. <a href=""discussion-165"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following keywords is used to control access to a class member?,Default,Break,Protected,Asm, ,C," No answer description available for this question. <a href=""discussion-166"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following can access private data members or member functions of a class?,Any function in the program.,All global functions in the program.,Any member function of that class.,Only public member functions of that class., ,C," No answer description available for this question. <a href=""discussion-168"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following type of data member can be shared by all instances of its class?,Public,Inherited,Static,Friend, ,C," No answer description available for this question. <a href=""discussion-180"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following also known as an instance of a class?,Friend Functions,Object,Member Functions,Member Variables, ,B," No answer description available for this question. <a href=""discussion-164"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Constructor is executed when _____.,an object is created,an object is used,a class is declared,an object goes out of scope., ,A," No answer description available for this question. <a href=""discussion-172"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following statements about virtual base classes is correct?,It is used to provide multiple inheritance.,It is used to avoid multiple copies of base class in derived class.,It is used to allow multiple copies of base class in a derived class.,It allows private members of the base class to be inherited in the derived class., ,B," No answer description available for this question. <a href=""discussion-184"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,How many objects can be created from an abstract class?,Zero,One,Two,As many as we want, ,A," No answer description available for this question. <a href=""discussion-185"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,"What does the class definitions in following code represent?class Bike{    Engine objEng,},class Engine{    float CC,},",kind of relationship,has a relationship,Inheritance,Both A and B, ,B," No answer description available for this question. <a href=""discussion-183"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following statements is correct when a class is inherited privately?,Public members of the base class become protected members of derived class.,Public members of the base class become private members of derived class.,Private members of the base class become private members of derived class.,Public members of the base class become public members of derived class., ,B," No answer description available for this question. <a href=""discussion-177"">Let us discuss</a>. "
Cse Engineering,Objects and Classes, ,Which of the following statements is correct?,Data items in a class must be private.,Both data and functions can be either private or public.,Member functions of a class must be private.,Constructor of a class cannot be private., ,B," No answer description available for this question. <a href=""discussion-171"">Let us discuss</a>. "
