Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Mechanical Engineerng,Misscellaneous, ,Reactors for propulsion applications are designed for,any form of uranium,natura uranium,Pu239,Pu233, ,C," No answer description available for this question. <a href=""discussion-2233"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Ordinary water is sometimes used as moderator when enriched uranium is used as a fuel in nuclear power plants.,Yes,No,the diameter of the jet is constant and the discharge coefficient is invariant,flow is produced due to the static head in the float chamber, ,A," No answer description available for this question. <a href=""discussion-2236"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The compensating jet in a carburettor supplies almost constant amount of petrol at all speeds because the,jet area is automatically varied depending on the suction,the flow from the main jet is diverted to the compensating jet with increase in speed,lead,none of these, ,D," No answer description available for this question. <a href=""discussion-2093"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The effective inhibitor of pre-ignition is,alcohol,water,to satisfy the customer regarding the performance of the engine,all of the above, ,B," No answer description available for this question. <a href=""discussion-2158"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The purpose of testing an internal combustion engine is,"to determine the information, which can not be obtained by calculations","to conform the data used in design, the validity of which may be doubtful",50%,70%, ,D," No answer description available for this question. <a href=""discussion-2164"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A diesel engine has,one valve,two valves,three valves,four valves, ,C," No answer description available for this question. <a href=""discussion-2047"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The self ignition temperature of petrol is __________ as compared to diesel oil.,same,lower,higher,petrol and air, ,C," No answer description available for this question. <a href=""discussion-2104"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,U233 is produced,artificially,as basic raw material,when thorium is irradiated by neutrons,by fission of U238, ,C," No answer description available for this question. <a href=""discussion-2216"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The pressure at the end of compression, in diesel engines, is approximately",10 bar,20 bar,25 bar,35 bar, ,D," No answer description available for this question. <a href=""discussion-2070"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The detonation is also called knocking or pinking.,Yes,No,300,400, ,A," No answer description available for this question. <a href=""discussion-2107"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Morse test can be conducted for,petrol engines,diesel engines,multi-cylinder engines,all of these, ,C," No answer description available for this question. <a href=""discussion-2200"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The basic requirement of a good combustion chamber is,minimum turbulence,low compression ratio,high thermal efficiency and power output,low volumetric efficiency, ,C," No answer description available for this question. <a href=""discussion-2155"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a four stroke cycle petrol engine, the charge is compressed when both the valves (i.e. inlet valve and exit valve) are closed,",Agree,Disagree,higher,dependent on other factors, ,A," No answer description available for this question. <a href=""discussion-2038"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The thermal efficiency of diesel engines on weak mixtures is,unaffected,lower,150 bar,500 bar, ,C," No answer description available for this question. <a href=""discussion-2196"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,High speed compression engines operate on,Otto cycle,Diesel cycle,Dual-combustion cycle,all of these, ,C," No answer description available for this question. <a href=""discussion-2102"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a four stroke cycle petrol engine, the inlet valve",opens at top dead centre and closes at bottom dead centre,opens at 20° before top dead centre and closes at 40° after bottom dead centre,opens at 20° after top dead centre and closes at 20° before bottom dead centre id) may open or close anywhere,liquid metal cooled, ,B," No answer description available for this question. <a href=""discussion-2026"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The nuclear power station at Tarapur has the reactor of the __________ type.,pressurized water,boiling water,gas cooled,U233 and Pu238, ,B," No answer description available for this question. <a href=""discussion-2219"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a four stage compressor, if the pressure at the first and third stage are 1 bar and 16 bar, then the delivery pressure at the fourth stage will be",1 bar,16 bar,64 bar,256 bar, ,C," No answer description available for this question. <a href=""discussion-2316"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The compressed air may be used,in gas turbine plants,for operating pneumatic drills,in starting and supercharging of I.C. engines,all of the above, ,D," No answer description available for this question. <a href=""discussion-2254"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A rocket works with maximum overall efficiency when air-craft velocity is __________ the jet velocity.,equal to,one-half,double,70 to 90%, ,B," No answer description available for this question. <a href=""discussion-2393"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The volumetric efficiency for reciprocating air compressors is about,10 to 40%,40 to 60%,60 to 70%,1000°C, ,D," No answer description available for this question. <a href=""discussion-2333"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The rotary compressors are suitable for large discharge of air at low pressure.,TRUE,FALSE,in the diffuser and impeller,in the inlet guide vanes only, ,A," No answer description available for this question. <a href=""discussion-2341"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The stagnation pressure rise in a centrifugal compressor takes place,in the diffuser only,in the impeller only,its functioning does not depend upon presence of air,none of the above, ,C," No answer description available for this question. <a href=""discussion-2355"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which of the following statement is wrong?,"In a two stage reciprocating air compressor with complete intercooling, maximum work is saved.",The minimum work required for a two stage reciprocating air compressor is double the work required for each stage.,The ratio of the volume of free air delivery per stroke to the swept volume of the piston is called volumetric efficiency.,none of the above, ,D," No answer description available for this question. <a href=""discussion-2325"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a single acting reciprocating compressor, the suction, compression and delivery of air takes place in __________ of the piston.",one stroke,two strokes,three strokes,four strokes, ,B," No answer description available for this question. <a href=""discussion-2274"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The increase in pressure in a vane blower takes place first due to compression and then due to back flow of air.,Correct,Incorrect,30 bar,50 bar, ,A," No answer description available for this question. <a href=""discussion-2346"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The maximum delivery pressure in a rotary air compressor is,10 bar,20 bar,m3/min,m3/kg, ,A," No answer description available for this question. <a href=""discussion-2340"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Intercooling in multi-stage compressors is done,to cool the air during compression,to cool the air at delivery,to enable compression in two stages,to minimise the work of compression, ,D," No answer description available for this question. <a href=""discussion-2296"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"For a two stage reciprocating compressor, compression from p1 to p3 is with perfect intercooling and no pressure losses. If compression in both the cylinders follows the same polytropic process and the atmospheric pressure is pa, then the intermediate pressure p2 is given by",p2 = (p1 + p3)/2,p2 = p1.p3,P2 = Pa x p3/p1,p2 = pa p3/p1, ,B," No answer description available for this question. <a href=""discussion-2317"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The ratio of workdone per cycle to the stroke volume of the compressor is known as,compressor capacity,compression ratio,compressor efficiency,mean effective pressure, ,D," No answer description available for this question. <a href=""discussion-2267"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which of the following statement is correct?,The ratio of the discharge pressure to the inlet pressure of air is called compressor efficiency.,The compression ratio for the compressor is always greater than unity.,The compressor capacity is the ratio of workdone per cycle to the stroke volume.,"During isothermal compression of air, the workdone in a compressor is maximum.", ,B," No answer description available for this question. <a href=""discussion-2293"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,In the aircraft propellers,the propulsive matter is ejected from within the propelled body,the propulsive matter is caused to flow around the propelled body,its functioning does not depend upon the presence of air,none of the above, ,A," No answer description available for this question. <a href=""discussion-2381"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The type of rotary compressor used in gas turbines, is of",centrifugal type,axial flow type,radial flow type,none of these, ,B," No answer description available for this question. <a href=""discussion-2349"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The volume of air delivered by the compressor is called,free air delivery,compressor capacity,swept volume,none of these, ,B," No answer description available for this question. <a href=""discussion-2261"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The efficiency of a jet engine is higher at,low speeds,high speeds,low altitudes,high altitudes, ,D," No answer description available for this question. <a href=""discussion-2382"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In axial flow compressor, exit flow angle deviation from the blade angle is a function of",blade camber,blade camber and incidence angle,space-chord ratio,blade camber and space-chord ratio, ,B," No answer description available for this question. <a href=""discussion-2365"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Rotary compressors are used for delivering,small quantities of air at high pressures,large quantities of air at high pressures,small quantities of air at low pressures,large quantities of air at low pressures, ,D," No answer description available for this question. <a href=""discussion-2350"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Workdone by a two-stage reciprocating air compressor per cycle is equal to the workdone in LP. cylinder and H.P. cylinder.,TRUE,FALSE,either (a) or (b),none of these, ,A," No answer description available for this question. <a href=""discussion-2291"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A rotary compressor is driven by an,electric motor,engine,increase in efficiency,increase in flow and decrease in efficiency, ,C," No answer description available for this question. <a href=""discussion-2339"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A large clearance Volume in a reciprocating compressor results in,reduced volume flow rate,increased volume flow rate,lower suction pressure,lower delivery pressure, ,A," No answer description available for this question. <a href=""discussion-2284"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A closed cycle gas turbine gives __________ efficiency as compared to an open cycle gas turbine.,same,lower,higher,all of these, ,C," No answer description available for this question. <a href=""discussion-2411"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Gas turbine as compared to steam turbine,requires less space for installation,has compressor and combustion chamber,has less efficiency,increases net output and thermal efficiency both, ,D," No answer description available for this question. <a href=""discussion-2398"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The actual volume of air delivered by a compressor, When reduced to the normal temperature and pressure conditions is called compressor capacity.",Yes,No,9,12, ,B," No answer description available for this question. <a href=""discussion-2262"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The compression ratio in a gas turbine is,4,1,these engines can work on several fuels,they are not air-breathing engines, ,B," No answer description available for this question. <a href=""discussion-2416"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,An aftercooler is used to,remove impurities from air,reduce volume of air,cause moisture and oil vapour to drop out,cool the air, ,C," No answer description available for this question. <a href=""discussion-2306"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,High air-fuel ratio in gas turbines,increases power output,improves thermal efficiency,reduces exhaust temperature,do not damage turbine blades, ,C," No answer description available for this question. <a href=""discussion-2418"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The ratio of the volume of free air delivery per stroke to the swept volume of the piston, is known as",compressor efficiency,volumetric efficiency,isothermal efficiency,mechanical efficiency, ,B," No answer description available for this question. <a href=""discussion-2323"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"If p1, is the pressure of air entering the L.P. cylinder and p2 is the pressure of air leaving the L.P. cylinder (or intercooler pressure), then the ratio of cylinder diameters for a single acting, two stage reciprocating air compressor with complete intercooling is given by (where D1 = Dia. of L.P. cylinder, and D2 = Dia. of H.P. cylinder)",D1/D2 = p1p2,D1/D2 = p1/p2,D1/D2 = p2/p1,none of these, ,C," No answer description available for this question. <a href=""discussion-2302"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The ratio of the indicated power to the shaft power or brake power of the motor or engine required to drive the compressor, is called",compressor efficiency,volumetric efficiency,isothermal efficiency,mechanical efficiency, ,D," No answer description available for this question. <a href=""discussion-2322"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The increase in pressure in a roots blower is entirely due to back flow of air.,Agree,Disagree,radial flow type,none of these, ,A," No answer description available for this question. <a href=""discussion-2345"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The type of rotary compressor used in aeroplanes, is of",centrifugal type,axial flow type,is independent of clearance volume,increases as clearance volume decreases, ,B," No answer description available for this question. <a href=""discussion-2348"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,An axial compressor gives optimum performance at high speeds and large volume flows.,Agree,Disagree,rotor to static enthalpy rise in the stage,stator to static enthalpy rise in the stage, ,A," No answer description available for this question. <a href=""discussion-2372"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The wet bulb temperature during sensible heating of air,remains constant,increases,decreases,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/420-193-4.png"">", ,B," No answer description available for this question. <a href=""discussion-2754"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The C.O.P. of an absorption type refrigerator is given by (where T1 = Temperature at which the working substance receives heat, T2 = Temperature of cooling water, and T3 = Evaporator temperature)","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/420-193-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/420-193-2.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/420-193-3.png"">",Logarithmic mean temperature difference is not equal to the arithmetic mean temperature difference., ,B," No answer description available for this question. <a href=""discussion-2608"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which of the following statement is wrong?,The heat transfer in liquid and gases takes place according to convection.,The amount of heat flow through a body is dependent upon the material of the body.,"The thermal conductivity of solid metals increases with rise in temperature,","Prandtl number, Grashoff's number", ,C," No answer description available for this question. <a href=""discussion-2491"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The humidity ratio or specific humidity is the mass of water vapour present in,1 m3 of wet air,1 m3 of dry air,1 kg of wet air,1 kg of dry air, ,D," No answer description available for this question. <a href=""discussion-2709"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The formation of frost on cooling coils in a refrigerator,increases heat transfer,improves C.O.P. of the system,increases power consumption,reduces power consumption, ,C," No answer description available for this question. <a href=""discussion-2589"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The by-pass factor for a cooling coil,increases with increase in velocity of air passing through it,decreases with increase in velocity of air passing through it,remains unchanged with increase in velocity of air passing through it,may increase or decrease with increase in velocity of air passing through it depending upon the condition of air entering, ,A," No answer description available for this question. <a href=""discussion-2765"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The difference between dry bulb temperature and wet bulb temperature, is called",dry bulb depression,wet bulb depression,dew point depression,degree of saturation, ,B," No answer description available for this question. <a href=""discussion-2719"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"According to Dalton's law of partial pressures, (where pb = Barometric pressure, pa = Partial pressure of dry air, and pv = Partial pressure of water vapour)",Pb = pa - pv,Pb = pa + pv,Pb = pa x pv,Pb = pa/pv, ,B," No answer description available for this question. <a href=""discussion-2723"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The heat transfer by conduction through a thick sphere is given by,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/405-33-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/405-33-2.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/405-33-3.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/405-33-4.png"">", ,B," No answer description available for this question. <a href=""discussion-2451"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The relative humidity is defined as,the mass of water vapour present in 1 m3 of dry air,the mass of water vapour present in 1 kg of dry air,the ratio of the actual mass of water vapour in a unit mass of dry air to the mass of water vapour in the same mass of dry air when it is saturated at the same temperature and pressure.,the ratio of actual mass of water vapour in a given volume of moist air to the mass of water vapour in the same volume of saturated air at the same temperature and pressure, ,D," No answer description available for this question. <a href=""discussion-2707"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"Fourier's law of heat conduction is (where Q = Amount of heat flow through the body in unit time, A = Surface area of heat flow, taken at right angles to the direction of heat flow, dT = Temperature difference on the two faces of the body, dx = Thickness of the body, through which the heat flows, taken along the direction of heat flow, and k = Thermal conductivity of the body)","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/404-14-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/404-14-2.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/404-14-3.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/404-14-4.png"">", ,A," No answer description available for this question. <a href=""discussion-2436"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In aqua-ammonia and Lithium-bromide water absorption refrigeration systems, the refrigerants are respectively",water and water,water and lithium bromide,ammonia and lithium bromide,ammonia and water, ,D," No answer description available for this question. <a href=""discussion-2623"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"As relative humidity decreases, the dew point temperature will be __________ wet bulb temperature.",same as,lower than,higher man,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/410-81-4.png"">", ,B," No answer description available for this question. <a href=""discussion-2746"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The process of heat transfer from a hot body to a cold body, in a straight line, without affecting the intervening medium, is called radiation.",TRUE,FALSE,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/410-81-3.png"">",not dependent on season, ,A," No answer description available for this question. <a href=""discussion-2425"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The wet bulb temperature lines, on the psychrometric chart, are curved lines.",TRUE,FALSE,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/434-375-3.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/434-375-4.png"">", ,B," No answer description available for this question. <a href=""discussion-2731"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"The sensible heat factor during cooling and dehumidification process is given by (where h1 = Enthalpy of air entering the cooling coil, h2 = Enthalpy of air leaving the cooling coil, and hA = Enthalpy of air at the end of dehumidification process)","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/434-375-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/434-375-2.png"">",dimensionless parameter,all of these, ,A," No answer description available for this question. <a href=""discussion-2787"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Which of the following represents a heat pump?,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/414-133-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/414-133-2.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/414-133-3.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/414-133-4.png"">", ,B," No answer description available for this question. <a href=""discussion-2548"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In a psychrometric process, the sensible heat added is 30 kJ/s and the latent heat added is 20 kJ/s. The sensible heat factor for the process will be",0.3,0.6,0.67,1.5, ,B," No answer description available for this question. <a href=""discussion-2780"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The amount of radiation mainly depends upon the,nature of the body,temperature of the body,type of surface of the body,all of these, ,D," No answer description available for this question. <a href=""discussion-2504"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"For ammonia refrigerating systems, the tubes of a shell and tube condenser are made of",copper,aluminium,steel,brass, ,C," No answer description available for this question. <a href=""discussion-2683"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The highest thermal diffusivity is of,iron,lead,concrete,wood, ,B," No answer description available for this question. <a href=""discussion-2465"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"While designing the refrigeration system of an aircraft, the prime consideration is that the",system has high C.O.P.,power per TR is low,mass of refrigerant circulated in the system is low,mass of the refrigeration equipment is low, ,D," No answer description available for this question. <a href=""discussion-2577"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The heat transfer takes place according to,Zeroth law of thermodynamics,First law of thermodynamics,Second law of thermodynamics,Kirchhoff's law, ,C," No answer description available for this question. <a href=""discussion-2420"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,An electrolux refrigerator is called a __________ absorption system.,single fluid,two fluids,three fluids,may increase or decrease depending upon temperature, ,C," No answer description available for this question. <a href=""discussion-2624"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,During adiabatic saturation process on unsaturated air __________ remains constant.,relative humidity,dew point temperature,dry bulb temperature,wet bulb temperature, ,D," No answer description available for this question. <a href=""discussion-2791"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The thickness of thermal and hydrodynamic boundary layer is equal if Prandtl number is,equal to one,greater than one,less than one,equal to Nusselt number, ,A," No answer description available for this question. <a href=""discussion-2495"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A perfect black body is one which,is black in colour,absorbs heat radiations of all wave lengths falling on it,reflects all the heat radiations,transmits the heat radiations, ,B," No answer description available for this question. <a href=""discussion-2505"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Degree of saturation or percentage humidity is,the mass of water vapour present in 1 m3 of dry air,the mass of water vapour present in 1 kg of dry air,the ratio of the actual mass of water vapour in a unit mass of dry air to the mass of water vapour in the same mass of dry air when it is saturated at the same temperature and pressure.,the ratio of actual mass of water vapour in a given volume of moist air to the mass of water vapour in the same volume of saturated air at the same temperature and pressure, ,C," No answer description available for this question. <a href=""discussion-2710"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"During a refrigeration cycle, heat is rejected by the refrigerant in a",compressor,condenser,evaporator,expansion valve, ,B," No answer description available for this question. <a href=""discussion-2581"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A refrigeration system,removes heat from a low temperature body and delivers it to a high temperature body,removes heat from a high temperature body and delivers it to a low temperature body,rejects energy to a low temperature body,none of the above, ,A," No answer description available for this question. <a href=""discussion-2536"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The subcooling in a refrigeration cycle,does not alter C.O.P.,increases C.O.P.,decreases C.O.P.,none of these, ,B," No answer description available for this question. <a href=""discussion-2603"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Nusselt number (NN) is given by,"<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/410-83-1.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/410-83-2.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/410-83-3.png"">","<img src=""https://www.indiabix.com/_files/images/mechanical-engineering/heat-transfer-refrigeration-and-air-conditioning/410-83-4.png"">", ,A," No answer description available for this question. <a href=""discussion-2500"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,During sensible cooling of air __________ decreases.,wet bulb temperature,relative humidity,dry bulb temperature,specific humidity, ,C," No answer description available for this question. <a href=""discussion-2760"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The critical radius is the insulation radius at which the resistance to heat flow is,maximum,minimum,zero,none of these, ,B," No answer description available for this question. <a href=""discussion-2469"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"In case of solids, the heat transfer takes place according to radiation.",Correct,Incorrect,70 to 110° C,none of these, ,B," No answer description available for this question. <a href=""discussion-2427"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Segmental chips are formed during machining,mild steel,cast iron,high speed steel,high carbon steel, ,B," No answer description available for this question. <a href=""discussion-3955"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Cemented carbide tool tips are produced by powder metallurgy.,TRUE,FALSE,diamond pin locator,vee locator, ,A," No answer description available for this question. <a href=""discussion-3979"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,"If the diameter of the hole is subject to considerable variation, then for locating in jigs and fixtures, the pressure type of locator used is",conical locator,cylindrical locator,between the surface of the flank immediately below the point and a plane at right angles to the centre line of the point of the tool,between the surface of the flank immediately below the point and a line drawn from the point perpendicular to the base, ,A," No answer description available for this question. <a href=""discussion-4302"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Side rake angle of a single point cutting tool is the angle,by which the face of the tool is inclined towards back,by which the face of the tool is inclined sideways,shaping with rack cutter,milling, ,B," No answer description available for this question. <a href=""discussion-3986"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,In order to prevent tool from rubbing the work __________ on tools are provided.,rake angles,relief angles,cast iron,all of these, ,B," No answer description available for this question. <a href=""discussion-3988"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The silicon carbide abrasive is chiefly used for grinding,cemented carbide,ceramic,simple cutting,uniform cutting, ,D," No answer description available for this question. <a href=""discussion-4238"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Drilling is an example of,orthogonal cutting,oblique cutting,continuous chips with built-up edge are formed,no chips are formed, ,B," No answer description available for this question. <a href=""discussion-4112"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A fine grained grinding wheel is used to grind hard materials.,Correct,Incorrect,continuous chips with built-up-edge,none of these, ,A," No answer description available for this question. <a href=""discussion-4228"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Cast iron during machining produces,continuous chips,discontinuous chips,negative rake angle,point angle, ,B," No answer description available for this question. <a href=""discussion-3944"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A single point thread cutting tool should ideally have,zero rake angle,positive rake angle,20 to 30 m/min,40 to 60 m/min, ,A," No answer description available for this question. <a href=""discussion-3975"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The work or surface speed for cylindrical grinding varies from,5 to 10 m/min,10 to 20 m/min,column,knee, ,C," No answer description available for this question. <a href=""discussion-4200"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,The tool made of cemented carbide wear out faster at,slow speeds,medium speeds,fast speeds,very fast speeds, ,A," No answer description available for this question. <a href=""discussion-4031"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A push broach as compared to pull broach,has less number of teeth,is short and stocky,removes less material for each pass of the tool,all of the above, ,D," No answer description available for this question. <a href=""discussion-4304"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,Twist drills are made of,high speed steel,carbon steel,stainless steel,either (a) or (b), ,D," No answer description available for this question. <a href=""discussion-4151"">Let us discuss</a>. "
Mechanical Engineerng,Misscellaneous, ,A twist drill is a,side cutting tool,front cutting tool,end cutting tool,none of these, ,C," No answer description available for this question. <a href=""discussion-4130"">Let us discuss</a>. "
