Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
ECE,Automatic Control Systems, ,Stepper motors find applications in,X-Y plotters,numerically controlled machining equipment,printers,all of the above, ,D, <p>Stepper motors are used in all these applications.</p> 
ECE,Automatic Control Systems, ,"For type 2 system, the magnitude and phase angle of the term (jÏ)2 in the denominator, at Ï = 0, are respectively",0 and - 90Â°,0 and + 90Â°,infinity and - 180Â°,infinity and + 180Â°, ,C," <p>If Ï = 0, <img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-371-2.png""> has a magnitude of infinity and phase angle -180Â°.</p> "
ECE,Automatic Control Systems, ,In an integral controller,the output is proportional to input,the rate of change of output is proportional to input,the output is proportional to rate of change of input,none of the above, ,B, <p>Output is proportional to integral of input or rate of change of output is proportional to input.</p> 
ECE,Automatic Control Systems, ,In Bode diagram (log magnitude plot) the factor  in the transfer function gives a line having slope,-20 dB per octave,-10 dB per octave,-6 dB per octave,-2 dB per octave, ,C," <p>For <img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/34-369-1.png""> term the slope is -20 dB/decade or -6 dB/octave because - 20 log 2 = -6 dB.</p> "
ECE,Automatic Control Systems, ,In the given figure the input is x(t) = A sin Ït. The steady state output y(t) =,A sin (Ït + Ï) where Ï = tan-1 |G(jÏ)|,|G(jÏ)| A sin [Ït + â G(jÏ)],|G(jÏ)| A sin [2Ït + â G(jÏ)],A G(jÏ) sin [Ït + â G(jÏ)], ,B, <p>The magnitudes A and G(<i>j</i>Ï) are multiplied and phase angles are added.</p> 
ECE,Automatic Control Systems, ,In the given figure x6 =,de(ax1 + bx2 + cx3),(a + b + c) (x1 + x2 + x3) (d + e),(ax1 + bx2 + cx3) (d + e),a b c d e (x1 + x2 + x3), ,A," <p>The input <i>x</i><sub>1</sub> is multiplied by <i>a</i>, <i>x</i><sub>2</sub>, by <i>b</i> and <i>x</i><sub>3</sub> by <i>c</i>. The sum total is multiplied by <i>d</i> and <i>e</i>.</p> "
ECE,Automatic Control Systems, ,A negative feedback system has . The closed loop system is stable for,K > 20,15 < K < 19,8 â¤ K â¤ 14,K < 6, ,D, <p>Find characteristic equation.</p> 
ECE,Automatic Control Systems, ,"For the given figure, ","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-299-1.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-299-2.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-299-3.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/30-299-4.png"">", ,B," <p>For the inner loop, transfer function = <img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/43-299.png""> </p><p>Then <img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/43-299-1.png"">.</p> "
ECE,Automatic Control Systems, ,"For the control system in the given figure, the value of K for critical damping is",1,5.125,6.831,10, ,B," <p><img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/43-207.png""> since Î¶ = 1, Ï<sub><i>n</i></sub> = 3.5 Hence 2 + 2k = 3.5<sup>2</sup> = 12.25 or K = 5.125 .</p> "
ECE,Automatic Control Systems, ,Bode magnitude plot is drawn between,magnitude of network function and Ï,dB magnitude and log Ï,dB magnitude and Ï,loge (magnitude) and log Ï, ,B, <p>Frequency is plotted on log scale and magnitude is taken in dB.</p> 
ECE,Automatic Control Systems, ,"For the system in the given figure, ","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/25-225-1.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/25-225-2.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/25-225-3.png"">",none of the above, ,B," <p>For inner loop we have transfer function = <img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/43-225.png""> </p><p>Then <img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/43-225-1.png""> = <img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/43-225-2.png"">.</p> "
ECE,Automatic Control Systems, ,"In the given figure, if R = XC, voltage gain is",0 dB,3 dB,-3 dB,20 dB, ,C," <p>If R = X<sub>C</sub>, V<sub>0</sub> = 0.5 V<sub><i>i</i></sub> Hence gain is -3 dB.</p> "
ECE,Automatic Control Systems, ,"For the circuit in the given figure, V2(s)/V1(s) =","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-258-1.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-258-2.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-258-3.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-258-4.png"">", ,B," <p><img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/43-258.png"">.</p> "
ECE,Automatic Control Systems, ,"The system in the given figure, has",good gain and phase margin,poor gain and phase margin,good gain margin but poor phase margin,poor gain margin but good phase margin, ,D," <p>Since the plot is very near (-1 + <i>j</i>0) point, gain margin is poor.</p> "
ECE,Automatic Control Systems, ,The given figure shows a pole zero diagram. The transfer function G(j1) is,0.5 â 0,2.7 â - 31Â°,2 â 45Â°,2 â - 67.4Â°, ,A, <p>Join <i>j</i><sub>1</sub> point with the zero and poles. Find magnitude and phase angles of all these lines.</p> 
ECE,Automatic Control Systems, ,"For very low frequencies, v0/vi in the given figure equals",1,0,â,0.5, ,A," <p>For low frequencies X<sub><i>c</i></sub> is very high as compared to R. Hence <img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/44-346.png"">.</p> "
ECE,Automatic Control Systems, ,In a minimum phase system,all poles lie in the left half plane,all zeros lie in the left half plane,all poles lie in the right half plane,all except one pole or zero lie in the left half plane, ,B, <p>For stability poles must be in left half plane. Zeros in left half plane lead to minimum phase shift.</p> 
ECE,Automatic Control Systems, ,For the system of the given figure the transfer function is,"<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-245-1.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-245-2.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-245-3.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/27-245-4.png"">", ,D," <p>Transfer function = <img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/automatic-control-systems/43-245.png"">.</p> "
ECE,Radio Receivers, ,The noise generated by a resistor depends upon,its resistance value,its operating temperature,both its resistance value and operating temperature,none of the above, ,B," No answer description available for this question. <a href=""discussion-8254"">Let us discuss</a>. "
ECE,Radio Receivers, ,In a superheterodyne receiver,the IF stage has better selectivity than RF stage,the RF stage has better selectivity than IF stage,the RF stage has same selectivity than IF stage,none of the above, ,A," No answer description available for this question. <a href=""discussion-8256"">Let us discuss</a>. "
ECE,Radio Receivers, ,The function of an AM detector circuit is to,rectify the input signal,discard the carrier,provide audio signal,all of the above, ,D," No answer description available for this question. <a href=""discussion-8333"">Let us discuss</a>. "
ECE,Radio Receivers, ,Which of the following should be used in order to prevent overloading or the last IF amplifier in a receiver?,Variable selectivity,Variable sensitivity,Double conversion,Squelch, ,B," No answer description available for this question. <a href=""discussion-8290"">Let us discuss</a>. "
ECE,Radio Receivers, ,Most popular IF for receivers tuning to 540 to 1650 kHz is,433 kHz,455 kHz,545 kHz,555 kHz, ,B," No answer description available for this question. <a href=""discussion-8281"">Let us discuss</a>. "
ECE,Radio Receivers, ,In a broadcast superheterodyne receiver,the local oscillator operates below the signal frequency,local oscillator frequency is normally double the IF,RF amplifier normally works at kHz above the carrier frequency,mixer input must be tuned to the signal frequency, ,D," No answer description available for this question. <a href=""discussion-8248"">Let us discuss</a>. "
ECE,Radio Receivers, ,A duplexer is a device used to,feed more than one receiver from a single antenna,connect two transmitters to the same antenna,connect a receiver and a transmitter to the same antenna,none of these, ,C," No answer description available for this question. <a href=""discussion-8245"">Let us discuss</a>. "
ECE,Radio Receivers, ,A heterodyne frequency changer is called a,Modulator,Mixer,Demodulator,Frequency translator, ,B," No answer description available for this question. <a href=""discussion-8329"">Let us discuss</a>. "
ECE,Radio Receivers, ,RF amplifiers are used in radio receivers for,improved image frequency rejection,improved rejection of adjacent unwanted signals,prevention of re-radiation of the local oscillator through the antenna of the receiver,all of the above, ,D," No answer description available for this question. <a href=""discussion-8267"">Let us discuss</a>. "
ECE,Radio Receivers, ,The sensitivity curve of a standard receiver is represented by,curve A,curve B,curve C,curve D, ,C," No answer description available for this question. <a href=""discussion-8316"">Let us discuss</a>. "
ECE,Radio Receivers, ,Which are the popular IF frequencies for microwave and radar receivers operating on frequencies in the range 1 to 10 GHz,"30, 60 and 70 kHz","3, 6 and 7 kHz","30, 60 and 70 MHz","3, 6 and 7 GHz", ,C," No answer description available for this question. <a href=""discussion-8259"">Let us discuss</a>. "
ECE,Radio Receivers, ,In a ratio detector,the linearity is worse than in a phase discriminator,the output is twice that obtainable from a similar phase discriminator,stabilization against signal strength variations is provided,"the circuit is the same as in a discriminator, except that the diodes are reversed", ,A," No answer description available for this question. <a href=""discussion-8262"">Let us discuss</a>. "
ECE,Radio Receivers, ,Neutralization is used in RF amplifiers to,stop oscillation,increase bandwidth,improve selectivity,all of the above, ,A," No answer description available for this question. <a href=""discussion-8285"">Let us discuss</a>. "
ECE,Radio Receivers, ,"When fs is the signal frequency and fi is the intermediate frequency, then image frequency fsi is given by",fsi = fs - 2fi ,fsi = fs + 2fi ,"<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/radio-receivers/06-35-3.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/radio-receivers/06-35-4.png"">", ,B," No answer description available for this question. <a href=""discussion-8272"">Let us discuss</a>. "
ECE,Radio Receivers, ,"It is known that noise phase modulates the FM wave. As the noise side band frequency approaches the carrier frequency, the noise amplitude",will increase,will decrease,will remain constant,will reduce to negligible value, ,B," No answer description available for this question. <a href=""discussion-8294"">Let us discuss</a>. "
ECE,Radio Receivers, ,"In a receiver, which of the following device has IF input but RF output?",Demodulator,Loudspeaker,Audio amplifier,Frequency changer, ,A," No answer description available for this question. <a href=""discussion-8249"">Let us discuss</a>. "
ECE,Radio Receivers, ,Transistor are free from which type of noise?,Resistance noise,Partition noise,Flicker noise,Shot noise, ,B," No answer description available for this question. <a href=""discussion-8303"">Let us discuss</a>. "
ECE,Radio Receivers, ,Standard AM radio broadcasts are confined to,MF,HF,VHF,UHF, ,A," No answer description available for this question. <a href=""discussion-8252"">Let us discuss</a>. "
ECE,Radio Receivers, ,In a radio receiver with simple AGC,the highest AGC voltage is produced between stations,"the faster the AGC time constant, the more accurate the output",an increase in signal strength produces more AGC,the audio stage gain is normally controlled by AGC, ,C," No answer description available for this question. <a href=""discussion-8321"">Let us discuss</a>. "
ECE,Radio Receivers, ,Which of the following cannot be used to demodulate SSB?,Complete phase-shift generator,Product detector,Diode balanced modulator,Bipolar transistor balanced modulator, ,D," No answer description available for this question. <a href=""discussion-8283"">Let us discuss</a>. "
ECE,Radio Receivers, ,A transmitter serial current contains,carrier frequencies,audio frequencies,radio frequencies,none of the above, ,C," No answer description available for this question. <a href=""discussion-8258"">Let us discuss</a>. "
ECE,Radio Receivers, ,"In a broadcast superheterodynes receiver having no RF amplifier, the loaded Q of the antenna coupling circuit is 100. If the intermediate frequency is 455 kHz. The image frequency at 25 MHz will be",24.09 MHz,24.54 MHz,25.45 MHz,25.91 MHz, ,D," No answer description available for this question. <a href=""discussion-8274"">Let us discuss</a>. "
ECE,Radio Receivers, ,"In a communication system, noise is most likely to affect the signal",at the transmitter,in the channel,in the information source,at the destination, ,B," No answer description available for this question. <a href=""discussion-8292"">Let us discuss</a>. "
ECE,Radio Receivers, ,The noise produced by a resistor is proportional to,absolute temperature,(absolute temperature)2,"<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/radio-receivers/06-52-3.png"">","<img src=""https://www.indiabix.com/_files/images/electronics-and-communication-engineering/radio-receivers/06-52-4.png"">", ,A," No answer description available for this question. <a href=""discussion-8289"">Let us discuss</a>. "
ECE,Radio Receivers, ,"In a radio receiver, if the intermediate frequency is too high",Selectivity will be poor,Tracking difficulties will be least,Adjacent channel rejection will improve,All of the above will occur, ,A," No answer description available for this question. <a href=""discussion-8277"">Let us discuss</a>. "
ECE,Radio Receivers, ,"In a superheterodyne receiver, the IF is 455 kHz. If it is tuned to  1200 kHz, the image frequency will be",1655 kHz,2110 kHz,745 kHz,910 kHz, ,B, <p>A signal (image) can interfere with a superheterodyne receiver if fits the following equation.</p> <p>Image = Signal  +/-  2 x I.F.</p> <p>Which says that a signal has the capacity to interfere with a superhet receiver if its frequency is equal to the signal frequency (1200 kHz in our question) plus or minus twice the IF (455 kHz in our question).</p> <p>So one possible image is: 1200 + ( 2 x 455 ) = 2110 kHz (possible).</p> <p>And the other: 1200 - ( 2 x 455 )  = 290 kHz (not likely).</p> 
ECE,Radio Receivers, ,The selectivity of most receivers is determined largely by,sensitivity,characteristics of IF section,antenna direction,all of the above, ,B," No answer description available for this question. <a href=""discussion-8319"">Let us discuss</a>. "
ECE,Radio Receivers, ,In a superheterodyne receiver with an IF of 450 kHz is tuned to a signal at 1200 kHz. The image frequency is,750 kHz,990 kHz,1650 kHz,2100 kHz, ,D," No answer description available for this question. <a href=""discussion-8255"">Let us discuss</a>. "
ECE,Radio Receivers, ,"In a broadcast superheterodynes receiver having no RF amplifier, the loaded Q of the antenna coupling circuit is 100. If the intermediate frequency is 455 kHz. The rejection ratio at 25 MHz will be",1.116,1.386,2.116,2.386, ,A," No answer description available for this question. <a href=""discussion-8275"">Let us discuss</a>. "
ECE,Radio Receivers, ,As compared to tuned radio frequency receivers which of the following is the advantage of using superheterodyne receivers?,High gain and better sensitivity,Better selectivity at high frequencies,Stability,Noise suppression, ,A," No answer description available for this question. <a href=""discussion-8251"">Let us discuss</a>. "
ECE,Radio Receivers, ,"In a radio receiver, if the intermediate frequency is too low",Image-frequency rejection will improve,Selectivity will be too sharp,The frequency selectivity of the local oscillator will have to be lowered,All of the above, ,B," No answer description available for this question. <a href=""discussion-8278"">Let us discuss</a>. "
ECE,Radio Receivers, ,FM amplifier in a superheterodyne receiver,increases selectivity,suppresses noise,provides improved tracking,improves the rejection of the image frequency, ,D," No answer description available for this question. <a href=""discussion-8300"">Let us discuss</a>. "
ECE,Radio Receivers, ,Padders are used in a receiver to,discard the carrier,facilitate tracking,filter the input signal,suppress noise, ,B," No answer description available for this question. <a href=""discussion-8291"">Let us discuss</a>. "
ECE,Radio Receivers, ,"In a radio receiver, the local oscillator is tuned to a frequency",lower than the incoming frequency,higher than the incoming frequency,equal to incoming frequency,any of the above, ,B," No answer description available for this question. <a href=""discussion-8327"">Let us discuss</a>. "
ECE,Radio Receivers, ,Which of the following oscillator is generally not used at VHF?,Colpitts oscillator,Clapp oscillator,Armstrong oscillator,Ultra Audio oscillator, ,C," No answer description available for this question. <a href=""discussion-8279"">Let us discuss</a>. "
ECE,Radio Receivers, ,An unmodulated voltage 10 V effective is applied to a dioxide detector in which load resistance is 4 x 10-5 ohms. A micrometer shows that the rectified DC current in this resistance is 30 A. The input resistance of the detector is,114 kW,336 kW,384 kW,455 kW, ,B," No answer description available for this question. <a href=""discussion-8325"">Let us discuss</a>. "
ECE,Radio Receivers, ,The output of a diode detector contains,D.C. voltage,modulating signal,RF ripple,all of the above, ,D," No answer description available for this question. <a href=""discussion-8297"">Let us discuss</a>. "
ECE,Radio Receivers, ,Which of the following noise does not occur in transistors?,Partition noise,Shot noise,Flicker noise,Resistance noise, ,A," No answer description available for this question. <a href=""discussion-8253"">Let us discuss</a>. "
ECE,Radio Receivers, ,Noise generated in a resistor is also known as,partition noise,white noise,thermal noise,shot noise, ,C," No answer description available for this question. <a href=""discussion-8288"">Let us discuss</a>. "
ECE,Radio Receivers, ,Which of the following is used to provide tracking between RF amplifier and local oscillator stages of receiver?,Variable tuning inductor,Ganged tuning inductor,Variable capacitor,Variable preset, ,B," No answer description available for this question. <a href=""discussion-8310"">Let us discuss</a>. "
ECE,Radio Receivers, ,The selectivity of a radio receiver is,its ability to reject adjacent unwanted signals,its ability to amplify weak signals,the frequency at which it gives maximum amplification to signal.,its ability to suppress noise., ,A," No answer description available for this question. <a href=""discussion-8268"">Let us discuss</a>. "
ECE,Radio Receivers, ,If the intermediate frequency of a superheterodyne receiver falls within the tuning range of the receiver,Unsuitability will occur,Heterodyne whistles will be heard,Tuning to the frequency band immediately adjacent to the intermediate frequency will become impossible,All of the above, ,D," No answer description available for this question. <a href=""discussion-8280"">Let us discuss</a>. "
ECE,Radio Receivers, ,EM 84 tube is used in radio receivers as,audio amplifier,RF amplifier,full wave rectifier,magic eye, ,D," No answer description available for this question. <a href=""discussion-8322"">Let us discuss</a>. "
ECE,Radio Receivers, ,Which of the following statement about receivers is false?,Double conversion is used to improve image rejection,Double conversion is used to improve selectivity,Variable sensitivity is used to improve selectivity,Variable sensitivity is used to eliminate selective fading, ,D," No answer description available for this question. <a href=""discussion-8244"">Let us discuss</a>. "
ECE,Radio Receivers, ,Modulated carrier power in FM,increases with modulating signal power,decreases with modulating signal power,is independent of the modulating signal power,none, ,C," No answer description available for this question. <a href=""discussion-8306"">Let us discuss</a>. "
ECE,Radio Receivers, ,"In superheterodyne receivers, the local oscillator is used to",detect the modulating signal,amplify the received modulated carrier,shift the frequency of the received modulated carrier to the IF band, , ,C," No answer description available for this question. <a href=""discussion-8336"">Let us discuss</a>. "
ECE,Radio Receivers, ,Which of the following is same in AM and FM receivers?,Demodulator,AGC,IF amplifier,All of the above, ,C," No answer description available for this question. <a href=""discussion-8330"">Let us discuss</a>. "
ECE,Radio Receivers, ,A notch filter is sometimes used in communication receivers to,reduce receiver gain at some specific frequency,increase receiver gain at some specific frequency,made selectivity more precise,spread the bandwidth, ,A," No answer description available for this question. <a href=""discussion-8260"">Let us discuss</a>. "
ECE,Radio Receivers, ,Which one of the following is not a useful quantity for comparing the noise performance of receivers?,Noise figure,Noise temperature,Input noise voltage,Equivalent noise resistance, ,C," No answer description available for this question. <a href=""discussion-8312"">Let us discuss</a>. "
ECE,Radio Receivers, ,Which of the following statement about the amplitude limiter is not valid?,Leak type bias must be used,Output must be tuned,"The circuit is always biased in class C, by virtue of the leak type bias","When the input increases past the threshold of limiting, the gain decreases to keep the output constant", ,C," No answer description available for this question. <a href=""discussion-8317"">Let us discuss</a>. "
ECE,Satellite Communication, ,The first geostationary satellite launched in 1965 was called,ANIK,EARLY BIRD (Intelsat-I),WESTAR,MOLNIYA, ,B," No answer description available for this question. <a href=""discussion-8751"">Let us discuss</a>. "
ECE,Satellite Communication, ,Rotation of a geosynchronous satellite means its,drift from stationary position,wobbling,three-axis stabilization,three-dimensional stabilization, ,B," No answer description available for this question. <a href=""discussion-8789"">Let us discuss</a>. "
ECE,Satellite Communication, ,The present total cost per watt of power generation in geosynchronous orbit is nearly Rs.,20,50,100,5, ,A," No answer description available for this question. <a href=""discussion-8823"">Let us discuss</a>. "
ECE,Satellite Communication, ,Noise temperature of Sun is more than __________ Â°K.,1000,5000,100000,500, ,C," No answer description available for this question. <a href=""discussion-8797"">Let us discuss</a>. "
ECE,Satellite Communication, ,"A 20 m antenna gives a certain uplink gain at frequencies of 4/6 GHz. For getting same gain in the 20/30 GHz band, antenna size required is metre.",100,4,1,10, ,B," No answer description available for this question. <a href=""discussion-8793"">Let us discuss</a>. "
ECE,Satellite Communication, ,"The discussing sharing of a communication satellite by many geographically dispersed Earth station, DAMA means",Demand-Assigned Multiple Access,Decibel Attenuated Microwave Access,Digital Analog Master Antenna,Dynamically-Assigned Multiple Access, ,A," No answer description available for this question. <a href=""discussion-8802"">Let us discuss</a>. "
ECE,Satellite Communication, ,The angle subtended by earth at geostationary communication satellite is,17.34Â°,51.4Â°,120Â°,60Â°, ,A," No answer description available for this question. <a href=""discussion-8764"">Let us discuss</a>. "
ECE,Satellite Communication, ,The INTELSAT-IV satellite launched in 1974 had two earth coverage antenna and two narrower-angle antennas subtending 4.5Â°. The signal from narrow-angle antenna was stronger than that from earth- coverage antenna by a factor of,17.34/4.5,17.34 x 4.5,(17.34/4.5)2,(17.34/4.5)4, ,C," No answer description available for this question. <a href=""discussion-8771"">Let us discuss</a>. "
ECE,Satellite Communication, ,A transponder is a satellite equipment which,receives a signal from Earth station and amplifies,changes the frequency of the received signal,retransmits the received signal,does all of the above-mentioned functions, ,D," No answer description available for this question. <a href=""discussion-8763"">Let us discuss</a>. "
ECE,Satellite Communication, ,A geosynchronous satellite,has the same period a that of the Earth,has a circular orbit,rotates in the equatorial plane,has all of the above, ,D," No answer description available for this question. <a href=""discussion-8770"">Let us discuss</a>. "
ECE,Satellite Communication, ,"To make antenna more directional, either its size must be increased or",the number of its feed horns must be increased,the frequency of its transmission must be increased,its effective isotropic radiated power (EIRP) must be increased,its footprint must be increased, ,B," No answer description available for this question. <a href=""discussion-8795"">Let us discuss</a>. "
ECE,Satellite Communication, ,India's first domestic geostationary satellite 1NSAT-IA was launched on 10th April 1982 from,USSR,USA,UK,UP, ,B," No answer description available for this question. <a href=""discussion-8833"">Let us discuss</a>. "
ECE,Satellite Communication, ,Satellite launch sites are invariably located on Eastern seaboards to ensure that,launch takes place eastward,expenditure of propulsion fuel is reduced during plane changing,the satellite achieves circular orbit quickly,spent rocket motor and other launcher debris falls into the sea, ,D," No answer description available for this question. <a href=""discussion-8765"">Let us discuss</a>. "
ECE,Satellite Communication, ,The owner of a communication satellite is usually required to keep the spacecraft on station at its assigned place in the geosynchronous orbit with an accuracy of __________ degree.,0.1,1,2,0.5, ,A," No answer description available for this question. <a href=""discussion-8781"">Let us discuss</a>. "
ECE,Satellite Communication, ,The number of days when Earth's shadow falls on a geosynchronous satellite is,88,277,5,10, ,A," No answer description available for this question. <a href=""discussion-8772"">Let us discuss</a>. "
ECE,Satellite Communication, ,"Of the four INSAT-I satellites planned by India so for, only __________ has proved to be successful.",INSAT-IA,INSAT-IB,INSAT-IC,INSAT-ID, ,B," No answer description available for this question. <a href=""discussion-8828"">Let us discuss</a>. "
ECE,Satellite Communication, ,Radio broadcasting is a familiar example of,space multiplexing,time multiplexing,frequency multiplexing,none of the above, ,C," No answer description available for this question. <a href=""discussion-8803"">Let us discuss</a>. "
ECE,Satellite Communication, ,"As compared to 17.34Â° antenna, the total increase in the signal relayed by 4.5Â° antenna of INTELSAT-IV is",14.85,220,78,3.85, ,B," No answer description available for this question. <a href=""discussion-8786"">Let us discuss</a>. "
ECE,Satellite Communication, ,Which one of the following statements regarding DSI is wrong?,It is a digital form of TASI,"Though it is more efficient than TASI, it is much slower",A speaker has to wait (it at all) for only a few milliseconds for reallocation of channel,It has increased the capacity of satellite channels by a factor of 2.2 or more with out degrading speech quality, ,B," No answer description available for this question. <a href=""discussion-8817"">Let us discuss</a>. "
ECE,Satellite Communication, ,Which one of the following statements regarding compandor is FALSE?,It compresses the higher-amplitude parts of a signal before modulation and expands them back to normal again after demodulation.,It gives preferential treatment to the weaker parts of the signal,For weaker signals it gives a poor ratio of signal strength to quantizing error,"Weaker signals, traverse more quantum steps than they would do otherwise and so quantizing error is reduced.", ,C," No answer description available for this question. <a href=""discussion-8815"">Let us discuss</a>. "
ECE,Satellite Communication, ,The quality of a space-link is measured in terms of the __________ ratio.,C/N,S/N,G/T,EIRP, ,A," No answer description available for this question. <a href=""discussion-8801"">Let us discuss</a>. "
ECE,Satellite Communication, ,The useful operational life of INSAT-IB (launched in 1983) is expected to end by,1992-93,1991-92,1989-90,1993-94, ,C," No answer description available for this question. <a href=""discussion-8832"">Let us discuss</a>. "
ECE,Satellite Communication, ,"At present, the radio-frequency band mainly used by most satellites is",EHF,UHF,VHF,SHF, ,D," No answer description available for this question. <a href=""discussion-8761"">Let us discuss</a>. "
ECE,Satellite Communication, ,Orbital disturbances of a geosynchronous satellite are caused by the,moon,sun,earth,all of the above, ,D," No answer description available for this question. <a href=""discussion-8811"">Let us discuss</a>. "
ECE,Satellite Communication, ,Which one of the following statement is correct?,Satellite spacing is not affected by the bandwidth of the transmitting earth station,Beamwidth is independent of antenna size and frequency band used,The width of a beam in space is inversely proportional to the width of the transmitting antenna,Use of high-frequency bands permits less number of satellites to share the orbit, ,C," No answer description available for this question. <a href=""discussion-8784"">Let us discuss</a>. "
ECE,Satellite Communication, ,"In a stop-and-wait ARQ system, the transmitting terminal",waits for positive or negative acknowled-gement from the receiving terminal after sending a block,sends another block if positive acknowledge is received through ACK character,resends the previous block if negative acknowledgement is received through a NAK character,does not wait for acknowledgement after sending a block, ,D," No answer description available for this question. <a href=""discussion-8820"">Let us discuss</a>. "
ECE,Satellite Communication, ,A geostationary satellite is one which,hangs motionless in space about 36000 km about Earth,travels around the Earth in 24 hours,remains stationary above the Earth,appears stationary to everybody on Earth, ,D," No answer description available for this question. <a href=""discussion-8775"">Let us discuss</a>. "
ECE,Satellite Communication, ,The geostationary communication satellite APPLE is parked in the equatorial orbit at,102Â° E longitude over Sumatra,90Â° E longitude over Bangladesh,74Â° E longitude over India,67Â° E longitude over Pakistan, ,A," No answer description available for this question. <a href=""discussion-8827"">Let us discuss</a>. "
ECE,Satellite Communication, ,Power received from Sun per m2 surface area of a geosynchronous satellite in nearly __________ watt.,100,500,2000,1000, ,D," No answer description available for this question. <a href=""discussion-8787"">Let us discuss</a>. "
ECE,Satellite Communication, ,A certain sound has 10000 times more energy than another sound. The number of times it would sound stronger to a listener is,40,10000,100,10, ,A," No answer description available for this question. <a href=""discussion-8792"">Let us discuss</a>. "
ECE,Satellite Communication, ,"While keeping the down-link frequency constant, the diameter of a satellite antenna is reduced by half. To offer the same EIRP over the increased coverage area, the RF output power has to be increases by a factor of",2,4,8,16, ,B," No answer description available for this question. <a href=""discussion-8800"">Let us discuss</a>. "
ECE,Satellite Communication, ,A communication satellite is a repeater between,a transmitting station and a receiving station,a transmitting station and many receiving station,many transmitting station and many receiving station,none, ,C," No answer description available for this question. <a href=""discussion-8755"">Let us discuss</a>. "
ECE,Satellite Communication, ,The ending part of the popular teleserial Mahabharat will be beamed to the viewers,WESTAT,INSAT-IC,ARABSAT,INSAT-ID, ,C," No answer description available for this question. <a href=""discussion-8750"">Let us discuss</a>. "
ECE,Satellite Communication, ,The most effective anti jamming technique is,frequency hopping,spread-spectrum modulation,key leverage,once-only key, ,B," No answer description available for this question. <a href=""discussion-8822"">Let us discuss</a>. "
ECE,Satellite Communication, ,"For satellite communication, standard Earth stations have antenna diameters in the range of __________ metre.",27.5 to 30,10 to 15,30 to 50,5 to 10, ,A," No answer description available for this question. <a href=""discussion-8824"">Let us discuss</a>. "
ECE,Satellite Communication, ,The Sun blots out the transmission of a geosynchronous satellite twice a year when satellite passes directly in front of it. This outage lasts for about,10 minutes on 5 consecutive days,5 minutes on 10 consecutive days,30 minutes for 5 consecutive days,one hour for 5 consecutive days, ,A," No answer description available for this question. <a href=""discussion-8773"">Let us discuss</a>. "
ECE,Satellite Communication, ,"In satellite communication, frequency modulation is used because satellite channel has",small bandwidth and negligible noise,large bandwidth and severe noise,maximum bandwidth and minimum noise,high modulation index, ,B," No answer description available for this question. <a href=""discussion-8808"">Let us discuss</a>. "
