Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Current Affairs,Miscellaneous, ,Under which section of IPC sedition law is presented?,Section 121,Section 123,Section 124,Section 122, ,C," Section 124A under IPC upheld the constitutionality of sedition to ""acts involving intention or tendency to create disorder, or disturbance of law and order, or incitement to violence"" etc. "
Current Affairs,Miscellaneous, ,"From when will be 'One Nation One Ration Card' scheme, available across the country?",30th June,1st July,2nd July,5th July, ,B," One Nation One Ration Card' scheme, which will allow portability of food security benefits, will be available across the country from July 1, 2020. This means poor migrant workers will be able to buy subsidised rice and wheat from any ration shop in the country, so long as their ration cards are linked to Aadhaar. "
Current Affairs,Miscellaneous, ,The Rashtriya Kamdhenu Aayog (RKA) would be set up for __________ ?,Conservation of Cows,Protection of Cows,Progeny of Cows,All of the above, ,D," The Union Cabinet has approved the proposal for the establishment of Rashtriya Kamdhenu Aayog (RKA) for conservation, protection and development of cows and their progeny. It will lead to the development of the cattle population in the country including the development and conservation of indigenous breeds. It will result in the growth of the livestock sector which is more inclusive, benefit women, and small and marginal farmers. "
Current Affairs,Miscellaneous, ,Name the bill that was passed in the Parliament that seeks to clarify that allottees under a real estate project should be treated as financial creditors.,"Recovery of Non-Performing Assets Bill, 2017","Insolvency and Bankruptcy Code (Second Amendment) Bill, 2018","Insolvency and Bankruptcy Code (First Amendment) Bill, 2017","Recovery of Non-Performing Assets (Amendment) Bill, 2018", ,B," Parliament has passed the Insolvency and Bankruptcy Code (Second Amendment) Bill,2018 with the Rajya Sabha's approval. The Bill seeks to clarify that allottees under a real estate project should be treated as financial creditors. Home buyers will get due representation in the Committee of Creditors and make them an important part of decision making process. Setting up of a special dispensation for small sector enterprises has also been made. "
Current Affairs,Miscellaneous, ,Which of the following country's Parliament approved Anti-Defection Bill?,Maldives,Mauritius,Fiji,Seychelles, ,A," The Maldives Parliament has approved the anti-defection bill with retrospective effect amidst the boycott by opposition MPs. According to the bill, MPs elected on political party tickets will lose their seat if they leave their party, get expelled, or switch parties. The bill would take effect from 13th July 2017, meaning that the 12 MPs that switched to the Opposition last year would lose their seats. The bill was passed with 35 votes as opposition MPs continued to boycott the settings. "
Current Affairs,Miscellaneous, ,"Which one is the name given to the largest ever anti hijacking exercise of India, conducted recently at Kochi?",Raksha,Samarth,Rehaan,Apharan, ,D," The Indian Navy conducted Exercise Apharan, a large scale Anti Hijacking Exercise off the Port of Kochi on 18 December 2019. The exercise involved all stakeholders. This is the first time such a large scale exercise was held in Kerala. The Exercise was conducted under the aegis of the Commander-in-Chief, Coastal Defence, Flag Officer Commanding-in-Chief, Southern Naval Command, Kerala. The exercise Apharan aimed to streamline the response mechanism. "
Current Affairs,Miscellaneous, ,Which guided rocket system was recently launched for Odisha coast?,Agni,Pinaka,Naag,Akash, ,B," An upgraded version of India's indigenously developed Pinaka guided rocket system was successfully test-fired from Odisha coast on 19 December 2019. The rocket aims to boost the Army's artillery power. It was fired from the Proof and Experimental Establishment firing test range at Chandipur. The multi-barrel rocket launch system was developed by the Defence Research and Development Organisation (DRDO). The weapon system was mounted on a Tatra truck. It is equipped with a guidance kit comprising an advanced navigation and control system.In March 2019, three successful trials of the Pinaka guided rocket system were conducted from the Pokhran test range in Rajasthan. "
Current Affairs,Miscellaneous, ,SURYA KIRAN is a joint military exercise of India with which country?,Nepal,China,USA,Maldives, ,A," Joint military exercise SURYA KIRAN-XIV between India and Nepal was conducted at Salijhandi, Rupendehi district of Nepal from 3-16 December 2019. The joint military exercise was conducted to enhance the level of defence cooperation and foster the bilateral relations between the two nations. "
Current Affairs,Miscellaneous, ,Which medium-range ramjet supersonic cruise missile has recently been successfully test-fired from a base in Odisha's Chandipur?,BrahMos,Prithvi,Agni-II,Akash, ,A," The BrahMos missile is a medium-range ramjet supersonic cruise missile capable of being launched from submarines, ships, fighter jets or land.Supersonic cruise missile BrahMos was successfully test-fired from a base in Odisha's Chandipur on December 17. The land-attack version of the missile was test-fired from a mobile autonomous launcher at Launch Complex-3 of the Integrated Test Range (ITR) at Chandipur at around 8.30 a.m.The trial of the surface-to-surface missile was successful, meeting all the parameters. "
Current Affairs,Miscellaneous, ,Who is to become the next chief of the Indian Army?,Sunil Lamba,Bipin Rawat,Manoj Mukund Naravane,Karambir Singh, ,C, Lt Gen Manoj Mukund Naravane is set to become the next chief of the 1.3 million-strong Indian Army. Lt Gen Naravane is currently serving as Vice Chief of the Army.Army Chief Gen Bipin Rawat is due for retirement on December 31. 
Current Affairs,Miscellaneous, ,Which paramilitary force has launced matrimonial site for its staff?,CISF,CRPF,ITBP,RPF, ,C," In a first of its kind move, the border guarding paramilitary force of Indo-Tibetan Border Police (ITBP) has started a dedicated matrimonial site for its staff. "
Current Affairs,Miscellaneous, ,Military Literature Festival was organized at which city?,Chandigarh,Indore,Aizawl,Mumbai, ,A," Military Literature Festival was organised in Chandigarh from December 13 to 15. The Military Literature Festival is a joint initiative pioneered by the Punjab Government, led by Chief Minister Captain Amarinder Singh, and the Chandigarh Administration led by V P Singh Badnore, in collaboration with the Indian Army. "
Current Affairs,Miscellaneous, ,International Seminar cum Exhibition on Naval Weapon Systems 'NAVARMS - 2019' is being held in which of the following cities?,Bhopal,New Delhi,Cuttack,Visakhapatnam, ,B," The fourth edition of International Seminar cum Exhibition on Naval Weapon Systems 'NAVARMS-19' is scheduled to be held on 12-13 December 2019 at Institute for Defence Studies and Analysis (IDSA), Development Enclave, New Delhi. The theme for 2019 edition is: ""Make in India - Fight Category: Opportunities and Imperatives"". "
Current Affairs,Miscellaneous, ,"Iron Union 12, is a joint military exercise between UAE and which of the following countries?",France,India,Russia,USA, ,D, Exercise Iron Union 12 commenced on 10 December 2019. It is a joint military exercise between the ground forces of the UAE and the United States. 
Current Affairs,Miscellaneous, ,India with which country is to begin joint naval patrolling mission in Indian ocean region?,Germany,Israel,France,Australia, ,C," India and France are to launch joint naval patrolling mission after the Varuna Naval Exercise that was held in May, 2019. The joint mission is to be executed in the Indian Ocean Region to protect the strategic interests of the countries and to check large scale illegal fishing. "
Current Affairs,Miscellaneous, ,The fourth edition of the International Seminar cum Exhibition NAVARMS-19 is to be held in which city?,Jaipur,Chandigarh,New Delhi,Bhopal, ,C," The fourth edition of the International Seminar cum Exhibition on Naval Weapon Systems NAVARMS-19 is to be held on 12-13 December 2019. The conclave is organized by the Ministry of Defence at Institute for Defence Studies and Analysis, Development Enclave, New Delhi. "
Current Affairs,Miscellaneous, ,"As per the latest SIPRI Report, which is the largest Arms manufacturer in the world?",Thales,General Dynamics,L-3 Technologies,Lockheed Martin, ,D," As per the latest SIPRI Report, Arms manufacturers' profit rose to USD 420 billion in 2018. Three Indian companies were part of this index. These companies are - Hindustan Aeronautics (38), Indian Ordnance Factories (56) and Bharat Electronics (62). However, Lockheed Martin of the USA secured its first place in the index. "
Current Affairs,Miscellaneous, ,Hand in Hand 2019: A joint military exercise is between India and which country?,China,Japan,Singapore,South Korea, ,A," Hand in Hand 2019: A joint military exercise between India and China began at Umroi Cantonment, Meghalaya. It is an annual military exercise held under a United Nations mandate. It will be conducted between December 7 to December 20, 2019, with a theme against terrorism. "
Current Affairs,Miscellaneous, ,How many projects have been approved by the government for setting up FM transmitters in the premises of SSB along the Indo-Nepal border?,7,5,15,17, ,A," The government has approved seven projects for setting up FM transmitters in the premises of Sashastra Seema Bal (SSB) to strengthen FM coverage along the Indo-Nepal border. Information and Broadcasting Minister Prakash Javadekar told Lok Sabha that projects would be in Bihar, Uttar Pradesh and Uttarakhand. "
Current Affairs,Miscellaneous, ,"INDRA, a Joint tri service exercise is between India and which of the following countries?",France,Russia,USA,China, ,B," The Joint tri service exercise between India and Russia, INDRA 2019 is to be held between December 10-19, 2019 in Pune and Goa. The event is planned for 10 days between army, naval and air force forces of both the countries.The exercise is to be held in Pune and Goa simultaneously. "
Current Affairs,Miscellaneous, ,Indian army's Sindhu Sudarshan exercise recently concluded in which state?,Arunachal Pradesh,Assam,Andhra Pradesh,Rajasthan, ,D," Exercise Sindhu Sudarshan was conducted by Indian Army's Sudarshan Chakra Corps in the deserts of Rajasthan from November 28 to December 4.The integrated exercise involved the use of Mechanized Forces, Infantry, Artillery and other Force Multipliers such as drones and electronic warfare systems. The Army's indigenous Armed Rudra Advanced Light Helicopters were employed alongside Indian Air Force Helicopters in a fully integrated and synergised manner. "
Current Affairs,Miscellaneous, ,What is the range of nuclear-capable Prithvi-II missile?,350 kms,400 kms,450 kms,500 kms, ,A," The trial of the surface-to-surface missile, which has a strike range of 350 kilometres, was carried out from a mobile launcher of the Integrated Test Range (ITR) at Chandipur at around 7.50 pm. Prithvi-2 is capable of carrying 500-1,000 kilograms of warheads and is powered by liquid propulsion twin engines. "
Current Affairs,Miscellaneous, ,"Hand-in-Hand, a joint training exercise is held between India and which country?",Japan,Indonesia,Nepal,China, ,D," Exercise HAND-IN-HAND 2019 is to be conducted at Umroi, Meghalaya. The 8th India-China joint training is held under the United Nations mandate. The exercise will be held from 7-20 December 2019. The aim of the Exercise HAND-IN-HAND 2019 is to practice joint planning and conduct of counter-terrorist operations in semi-urban terrain. The theme of the 14-day long training exercise is Counter-terrorism. "
Current Affairs,Miscellaneous, ,Who took charge as the Commander-in-Chief of Andaman & Nicobar Command?,Sam Manekshaw,Podali Shankar Rajeshwar,Bipin Rawat,Amarjeet Singh Bedi, ,B, Lt Gen Podali Shankar Rajeshwar took over as the 14th Commander-in-Chief of the Andaman and Nicobar Command (CINCAN). He is a graduate of Indian Military Academy and was commissioned into the Regiment of Artillery in December 1980. 
Current Affairs,Miscellaneous, ,Who recently became the 1st woman of Indian Navy to fly Dornier surveillance aircraft?,Shivangi,Punita Arora,Shaliza Dhami,Minty Agarwal, ,A, Sub-lieutenant Shivangi became the first woman pilot for the Indian Navy on December 2. Shivangi was born in the city of Muzaffarpur in Bihar. Shivangi was commissioned into the Indian Navy last year after her initial training. Shivangi joined operational duties at the Kochi naval base. She will be flying the Dornier surveillance aircraft of the Indian Navy. 
Current Affairs,Miscellaneous, ,What is the strike range of Agni-III?,2000 Kms,2500 Kms,3000 Kms,3500 Kms, ,D," First night-trial of the nuclear capable Agni-III surface-to-surface ballistic missile was carried out from a mobile launcher. The test was carried out at the Integrated Test Range at the APJ Abdul Kalam Island off Odisha coast. The missile has a strike range of over 3,500 km. "
Current Affairs,Miscellaneous, ,The second spaceport of India is to be constructed at which place?,Patna,Narora,Kota,Tuticorin, ,D," The work on the country's second spaceport has started at Tuticorin in Tamilnadu .The new launch pad will mainly cater to launches of newly developed Small Satellite Launch Vehicle (SSLV). Initially, the launches of the SSLV will be done from Sriharikota but once the second spaceport is completed, subsequent launches will be shifted there. The advantages of the new spaceport include straight southward launches as the current rockets have to be manoeuvred around Sri Lanka. The TN spaceport will also be ideal fro putting satellites in the polar orbit through a PSLV. "
Current Affairs,Miscellaneous, ,"Mitra Shakti, a joint military exercise was held between India and which country?",Nepal,Bhutan,Sri Lanka,Iran, ,C," The seventh Indo-Sri Lanka joint military exercise was held on December 1, 2019 at Aundh military station. The main objective of the exercise is to build and promote positive relations between the countries. The exercise was scheduled to be conducted at the Foreign Training Node in Pune between December 1 and December 14, 2019. "
Current Affairs,Miscellaneous, ,First night trial of which nuclear capable surface-to-surface ballistic missile was carried out recently in India?,Prithvi,Agni-III,Brahmos,Nag, ,B," First night-trial of the nuclear capable Agni-III surface-to-surface ballistic missile was carried out from a mobile launcher.The test was carried out at the Integrated Test Range at the APJ Abdul Kalam Island off Odisha coast.The missile has a strike range of over 3,500 km. "
Current Affairs,Miscellaneous, ,"SURYA KIRAN, a joint military Exercise is being held between India and which country?",Nepal,Sri Lanka,Myanmar,Bhutan, ,A," 'Surya Kiran XIV' between India and Nepal will be conducted at Salijhandi, Rupendehi district of Nepal from 3 to 16 December 2019. The exercise will comprise of 300 soldiers from both the Indian Army and Nepal Army who will be sharing their experiences in the conduct of various counter-insurgency and counter-terrorism operations, as also various humanitarian assistance missions by both Armies. "
Current Affairs,Miscellaneous, ,Which missile has recently been test-fired successfully by Indian Navy?,Akash,Prithvi,BrahMos,Agni-II, ,C," BrahMos missile was successfully test-fired by Indian Navy with a strike range of 290 km. BrahMos is a medium-range supersonic missile. Now, it can be used by the Indian Navy, Military and Air Force. "
Current Affairs,Miscellaneous, ,Who has been appointed as New Chief of Joint Staff of Pakistan Army?,Sahir Shamshad Mirza,Sadiq Sanjrani,Shah Mehmood Qureshi,Javed Hashmi, ,A, Pakistan Army announced the appointment of Lt General Sahir Shamshad Mirza as the new Chief of Joint Staff and also the promotion of two Major Generals to the post of Lt General. Ali Amir Awan and Muhammad Saeed serving as Major Generals elevated to the ranks of Lieutenant Generals. 
Current Affairs,Miscellaneous, ,Golden Target award is associated with which federation?,Worldwide Business Federation,Singapore Business Federation,World Darts Federation,International Shooting Sport Federation, ,D," Despite competing in the company of two of the world's best shooters Anjum Moudgil and Apurvi Chandela, the young Elavenil Valarivan was able to close the season as the World No.1 in women's air rifle. She will be given the Golden Target award by the International Shooting Sport Federation (ISSF) in Munich, Germany, on December 7. "
Current Affairs,Miscellaneous, ,Ashok Leyland with which bank has recently signed an MOU for vehicle financing?,Bank of Baroda,Indian Bank,ICICI Bank,HDFC, ,C, Commercial vehicle manufacturer Ashok Leyland Ltd. (ALL) has entered into a two-year memorandum of understanding (MoU) with ICICI Bank to offer customised financial solutions to customers across India with a focus on semi-urban and rural geographies. 
Current Affairs,Miscellaneous, ,Which of the following will host the military drill 'Milan 2020'?,Indian Army,Indian Navy,Indian Air Force,Indian Coast Guard, ,B," The Indian Navy will host military drill 'Milan 2020' in March which will witness the participation of several countries. 41 nations from South Asia, Southeast Asia, Africa and Europe that share defence cooperation with India have been invited for the drill. "
Current Affairs,Miscellaneous, ,Which of the following has recently acquired majority stake in Cygnus Medicare?,Max Healthcare,Db Corp Ltd,Fortis Hospital,Amar Ujala Ltd, ,D," Leading media firm Amar Ujala Ltd has acquired a majority stake in Cygnus Medicare, which operates a chain of super specialty hospitals, for around Rs 130 crore as part of its expansion plans in the healthcare segment. "
Current Affairs,Miscellaneous, ,The Reserve Bank has constituted a three-member panel to advise the administrator of which of the following company?,GAIL,IOCL,BPCL,DHFL, ,D," The Reserve Bank of India (RBI) constituted a three-member panel to advise the Administrator of Dewan Housing Finance Corporation Limited, DHFL, ahead of formally moving for resolution of the troubled mortgage lender under the insolvency law. "
Current Affairs,Miscellaneous, ,What is current India's foreign exchange reserves amount?,USD 348.249 billion,USD 248.249 billion,USD 548.249 billion,USD 448.249 billion, ,D," India's forex reserves rose by USD 441 million to a fresh lifetime high of USD 448.249 billion in the week to November 15 on an increase in core currency assets. The overall foreign exchange reserves, which have been on an upward trend for many weeks now, had swelled by USD 1.71 billion to USD 448.249 billion. "
Current Affairs,Miscellaneous, ,Which Indian missile has recently been successfully test fired from a mobile launcher at night?,Prithvi-2,Agni-VI,Dhanush,Surya, ,A," India successfully testfired on November 20night its indigenously developed nuclear capable surface-to-surface Prithvi-2 missile as part of a user trial by the Army from a test range off Odisha coast, from the Interim Test Range (ITR) at Chandipur. "
Current Affairs,Miscellaneous, ,DRDO is to double the range of which missile?,Agni-II,Brahmos,Prithvi,Astra, ,D," The DRDO Chief, Mr G Sateesh Reddy recently announced that DRDO (Defence Research Development Organization) is to increase the range of ASTRA air-to-air missiles. India is one of the few countries to own a successful BMD-Ballistic Missile Defence programme. "
Current Affairs,Miscellaneous, ,Which Fast Patrol Vessel has recently been delivered to Indian Coast Guard by GRSE?,ICGS Annie Besant,ICGS Amrit Kaur,ICGS Kamla Devi,ICGS Vidya Jung, ,B," Garden Reach Shipbuilders and Engineers Ltd (GRSE) on November 18 delivered to the Indian Coast Guard ICGS 'Amrit Kaur', the third in a series of five 'Fast Patrol Vessels' (FPV). "
Current Affairs,Miscellaneous, ,Ballistic missile Shaheen-1 belongs to which country?,Israel,UAE,Iran,Pakistan, ,D," Pakistan on November 18 conducted a test launch of a surface-to-surface ballistic missile capable of delivering all types of warheads up to 650 kilometres, the military announced. The Shaheen-1 missile is capable of delivering all types of warheads up to range of 650 KMs. "
Current Affairs,Miscellaneous, ,India with which country is to carry out joint patrolling in Indian Ocean Region in 2020?,Germany,USA,France,Japan, ,C," In a move aimed at strengthening the defence ties, French Navy Chief Admiral Christophe Prazuck announced that the navies of India and France will carry out joint patrolling in the Indian Ocean region next year. "
Current Affairs,Miscellaneous, ,The annual exercise Sindu Sudarshan-VII of Indian Army is being conducted in which city?,Ajmer,Guwahati,Dispur,Barmer, ,D," The Strike Corps (also known as Sudarshan Chakra Corps) of Indian Army is conducting the annually held exercise, dubbed Sindu Sudarshan-VII, in Barmer, Rajasthan. "
Current Affairs,Miscellaneous, ,Za'ir-Al-Bahr is a naval exercise of India with which country?,UAE,Qatar,France,Iran, ,B," A three-day naval exercise, Za'ir-Al-Bahr (Roar of the Sea) is being conducted between November 17 and November 21, 2019 between the Indian and Qatar Naval Forces. "
Current Affairs,Miscellaneous, ,India has recently conducted the first night-trial of which missile?,Akash,Brahmos,Prithvi,Agni II, ,D," India on November 11, 2019, conducted its first night-trial of AGNI II missile successfully. It is the first night trial being tested by the country. "
Current Affairs,Miscellaneous, ,"The coastal security exercise ""Sagar Kavach"" was conducted off the coast of which state?",Odisha,Kerala,Gujarat,West Bengal, ,B," A two-day coastal security exercise Sagar Kavach was conducted by the Coast Guard district headquarters off the coast of Kerala, Mahe and Lakshadweep, between November 11 and 12 to assess the preparedness of all coastal security agencies in dealing with threats emanating from the sea. "
Current Affairs,Miscellaneous, ,INDRA 2019 is a joint tri-service exercise of India with which country?,Oman,USA,Australia,Russia, ,D," The joint tri-service exercise between India and Russia named INDRA 2019 will be conducted from December 10-19, 2019. India will for the first time host a joint tri-service military exercise with Russia. "
Current Affairs,Miscellaneous, ,Mid Planning Conference (MPC) for MILAN exercise was concluded in which city recently?,Paradip,Kolkata,Visakhapatnam,Bengaluru, ,C," Mid Planning Conference (MPC) for MILAN exercise was concluded at Visakhapatnam 08 November, 2019. The three-day conference was attended by 29 delegates from 17 friendly Foreign Navies. "
Current Affairs,Miscellaneous, ,'Samudra Shakti' is a bilateral exercise of India with which country?,UAE,Russia,Indonesia,Maldives, ,C," The Bilateral Exercise 'Samudra Shakti' 2019 was held between Indian Navy and Indonesian Navy in the Bay of Bengal.This year is the second edition of India, Indonesia Bilateral Naval Exercise. "
Current Affairs,Miscellaneous, ,Regional level Search and Rescue Workshop and Exercise-2019 is concerned with which force?,Coast Guard,Indian Army,Indian Airforce,Delhi Police Department, ,A, The Indian Coast Guard (ICG) tested its efficiency and preparedness during the Regional Level Search and Rescue Workshop and Exercise 2019 (ReSAREX- 19) conducted off Goa coast. 
Current Affairs,Miscellaneous, ,India-US defence exercise 'Tiger Triumph' is to be held in which state?,Rajasthan,Andhra Pradesh,Odisha,Kerala, ,B, The first ever tri-services India-U.S.A. amphibious exercise titled 'Tiger Triumph' is scheduled to be conducted from November 13 to 21. The exercise will be conducted off Visakhapatnam and Kakinada coasts in Andhra Pradesh. 
Current Affairs,Miscellaneous, ,CARAT is a bilateral navy exercise of the USA with which country?,India,Sri Lanka,Japan,Bangladesh, ,D," US-Bangladesh Navy exercise 'Cooperation Afloat Readiness and Training (CARAT) - 2019' in Chattogram from Nov 4 to 7. Exercise CARAT is the biggest naval exercise between Bangladesh Navy and US Navy. In addition to Bangladesh Navy, Exercise CARAT is bilateral military exercises conducted by the United States Pacific Fleet every year with ASEAN member countries. "
Current Affairs,Miscellaneous, ,SCO Joint Exercise on Urban Earthquake Search and Rescue-2019 is organised in which city?,Vadodara,Mumbai,Chennai,Delhi, ,D," The Union Minister for Home Affairs, Shri Amit Shah inaugurated the Shanghai Cooperation Organization (SCO) Joint Exercise on Urban Earthquake Search &amp, Rescue (SCOJtEx)-2019 in New Delhi, on 4th novembr. The Exercise is being organized by the National Disaster Response Force (NDRF) from November 4-7, 2019. "
Current Affairs,Miscellaneous, ,Which year has been set a target to introduce Women soldiers in the Indian Army?,2019,2020,2021,2022, ,C, The Indian Army has already shortlisted the first batch of 100 women soldiers for the Corps of Military Police (CMP). These women will undergo military training in December 2019 and will be inducted into the CMP by end 2021. 
Current Affairs,Miscellaneous, ,Which of the following regiment will be incorporated in the Indian Army for the first time?,Dhanush regiment,Kamaan regiment,Commando regiment,Kerala Scouts, ,A," Indian Army will have first Dhanush regiment by March 2020. The Indian Army, which began inducting the indigenously upgraded Dhanush artillery guns, will have the first regiment in place by March 2020 and will get all 114 guns by 2022. Dhanush is the indigenously upgraded variant of the Swedish Bofors gun imported in the 1980s. "
Current Affairs,Miscellaneous, ,Which country has successfully test-fired a Bulava intercontinental ballistic missile from its latest nuclear-powered submarine?,Japan,Russia,China,France, ,B," Russia has successfully test-fired an intercontinental ballistic missile from its latest nuclear-powered submarine, the country's defence ministry says. The Bulava ICBM can be armed with six to ten warheads per missile and has a range of some 8,300 km. It is specifically designed to evade western anti-missile defences. "
Current Affairs,Miscellaneous, ,Dustlik-2019 is a Military exercise of India with which country?,France,Kazakhstan,Japan,Uzbekistan, ,D," India will conduct its first ever military exercise with Uzbekistan in a 10-day session on counter terrorism tactics. The exercise will be held at Chirchiq Training Area, Uzbekistan between November 4 and November 13, 2019. "
Current Affairs,Miscellaneous, ,12) Who has became the fastest Indian to complete Ironman Malaysia in a record timing of 12 hours and 14 minutes?,Ranbir Singh,Anil Chauhan,Swaroop Singh Kuntal,Alok Singh Kler, ,C, Indian Army's officer Lt. Col. Swaroop Singh Kuntal became the fastest Indian to complete Ironman Malaysia in a record timing of 12 hours and 14 minutes. 
Current Affairs,Miscellaneous, ,16) Who is apointed as Deputy National Security Advisor?,Dattatray Padsalgikar,Radha Krishna Mathur,Satyadev Narayan Arya,Bandaru Dattatreya, ,A, Former Mumbai Police Commissioner and Maharashtra DGP Dattatray Padsalgikar have been appointed as the deputy of National Security Advisor (NSA) Ajit Doval. 
Current Affairs,Miscellaneous, ,Exercise Shakti is a bilateral exercise between the Indian Army and which country?,Russia,China,France,UAE, ,C," Exercise Shakti-2019, a bilateral exercise between the Indian Army and French Army, is to be held at the Foreign Training Node at Mahajan Field Firing Ranges in Rajasthan from 31 October to 13 November. "
Current Affairs,Miscellaneous, ,Druzhba-III is a military exercise between which two countries?,India-Russia,Pakistan-Russia,India-Oman,India-Maldives, ,B," Druzhba-III, the 3rd edition of joint bilateral military training exercise between Pakistan and Russia is being held in Pakistan. "
Current Affairs,Miscellaneous, ,Two-day long manoeuvres by Sudarshan Chakra Vahini of Indian Army Started at which field firing range in Rajasthan?,Ajmer,Jodhpur,Udaipur,Jaisalmer, ,D," Two-day long manoeuvres by Sudarshan Chakra Vahini of Indian Army Started at Jaisalmer, field firing range in Rajasthan. In this war exercise, the army is going to exhibit its strength regarding Agni Missile and artillery. "
Current Affairs,Miscellaneous, ,The 2nd edition of India Myanmar naval Exercise IMNEX-19 is to be organized at which place?,Port Blair,Visakhapatnam,Kolkata,Chennai, ,B, The opening ceremony of the second edition of the India Myanmar Naval Exercise 'IMNEX-19' was conducted in Visakhapatnam. 
Current Affairs,Miscellaneous, ,Which country has signed an agreement about the sharing of white shipping information with Indian Navy?,Indonesia,South Africa,Philippines,New Zealand, ,C, India and the Philippines signed 4 MoUs during President Kovind's visit. The agreements include the sharing of white shipping information between the Philippine Coast Guard and the Indian Navy. 
Current Affairs,Miscellaneous, ,Nomadic Elephant is an exercise between which countries?,India-China,India-Mangolia,India-Chile,India -Cambodia, ,B, The fourteenth edition of joint military training exercise between Indian Army and Mongolian Army named EX NOMADIC ELEPHANT 2019 
Current Affairs,Miscellaneous, ,Eastern Bridge-V is an exercise is between India and which country?,Nepal,Vietnam,Oman,Russia, ,C, Air Forces of India and Oman are holding Exercise Eastern Bridge-V in Oman from October 17 to 26. 
Current Affairs,Miscellaneous, ,Which Indian armed forced has recently organized Sangam Youth Festival (SYF)?,Indian Coast Guard,Indian Air Force,Indian Army,Indian Navy, ,C," Sangam Youth Festival was being organised from October 11 to October 15. This year 1,500 students from 32 colleges are participating in the .festival under Indian Army. "
Current Affairs,Miscellaneous, ,'Shinyuu Maitri' is a joint military exercise between which countries?,India-Nepal,India-Japan,India-China,India- USA, ,B, Japan and India are jointly organizing 'Shinyuu Maitri' military exercise to extend bilateral relations. 
Current Affairs,Miscellaneous, ,Naval bilateral exercise between India and Bangladesh is being held at?,Andaman sea,Visakhapatnam,Babina military station,Bay of Bengal, ,B, Bilateral naval exercise between the Indian Navy and the Bangladesh Navy is being held at Visakhapatnam. 
Current Affairs,Miscellaneous, ,Joint military exercise 'Vajra Prahar' is between which of the following countries?,India-US,India -Japan,India-UAE,India-Australia, ,A, India-US joint military exercise 'Vajra Prahar' being held in Seattle (US) from October 13 to 28. 
Current Affairs,Miscellaneous, ,Exercise DHARMA GUARDIAN is between which of the following countries?,India-Japan,India-USA,India-China,India-Australia, ,A, It is a Joint Military Exercise between India and Japan. Exercise DHARMA GUARDIAN is an annual training event which is being conducted in India since 2018. 
Current Affairs,Miscellaneous, ,Which Country has tested Ghauri ballistic missile successfully?,Afghanistan,India,Pakistan,Sri lanka, ,C," Pakistan has tested Ghauri ballistic missile successfully, capable of carrying both conventional and nuclear warheads up to a distance of 1,300 kilometers. "
Current Affairs,Miscellaneous, ,In which of the following states Veer Kutumb Rally was organized?,Karnataka,Jammu & Kashmir,New Delhi,Rajasthan, ,B, Indian Army organizes Veer Kutumb Rally in Jammu and Kashmir. 
Current Affairs,Miscellaneous, ,JIMEX-18 is a maritime exercise of India with which of the following countries?,China,Nepal,Japan,Indonesia, ,C, It is an India-Japan maritime exercise. It has commenced in Visakhapatnam. 
Current Affairs,Miscellaneous, ,Exercise Nomadic Elephant is between which of the following countries?,India-China,India -Indonesia,India- Mongolia,India -USA, ,C," 14th edition of Indo - Mongolian joint military training, Exercise Nomadic Elephant-XIV started. "
Current Affairs,Miscellaneous, ,Indian Army's first mountain combat exercise 'Him Vijay' 2019 begins in which of the following states?,TamilNadu,Jammu Kashmir,Arunachal Pradesh,Sikkim, ,C," On October 7, 2019 the Indian Army's first and biggest mountain combat exercise ""Him Vijay"" for the year 2019 begun at Arunachal Pradesh. "
Current Affairs,Miscellaneous, ,S-400 aerial-defence system belongs to which of the following countries?,Russia,China,USA,Israel, ,A, India will buy S-400 aerial-defence system from Russia. The deal is of $5-billion. 
Current Affairs,Miscellaneous, ,"The annual military exercise KAZIND-2019 between India Kazakhstan army commenced at pithoragarh in Uttrakhand, Which edition is this for this exercise?",4th,3rd,2nd,5th, ,A, Joint Military Exercise KAZIND-2019 between India and Kazakhstan will be conducted at Pithoragarh from 02 to 15 October 2019. The year 2019 is the 4th edition of joint military exercise. 
Current Affairs,Miscellaneous, ,"A small spike Anti-Tank Guided Missiles (ATGM) was inducted into the Indian army recently, from which country it belongs to?",Israel,America,Russia,France, ,A," On October 4, 2019, the Indian Army inducted a limited number of small Spike anti-tank guided missiles (ATGM) of Israel. "
Current Affairs,Miscellaneous, ,"""Design Education Quality Mark"" is an initiative launched by which of the following institutes?",National Institute Of Design (NID),National Institute Of Fashion Technology,International Institute Of Fashion Technology,The India Design Council, ,D," The India Design Council (IDC) launched the Design Education Quality Mark (DEQM) and Chartered Designs of India (CDI) in New Delhi on 12 December 2019. The designs are aimed to address 5 challenges of scale, quality of design, quality of education for design, raising the priority for design in industry and design for a public purpose. "
