Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Biochemical Engineering,Miscellaneous, ,The SI unit for viscosity is,kg.m-1.s-1,kg.m-2.s-2,kg.m-3.s-1,kg.m-1.s-2, ,A," No answer description available for this question. <a href=""discussion-387"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The viscous nature of a non-Newtonian fluid,remains constant with time and power input,changes with the level of power input and/or the length of time during which the fluid is mixed,is similar to that of a perfect gas,is similar to that of water, ,B," No answer description available for this question. <a href=""discussion-374"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"Which of the following compound, if added to a solution will lead to the greatest increase in viscosity?",A globular protein,Glucose,A long chain protein such as albumin,Water, ,C," No answer description available for this question. <a href=""discussion-393"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,A Brookfield viscometer measures viscosity by determining,the shear stress,the shear rate,the shear stress and shear rate,the torque required to move an impeller at a set speed, ,D," No answer description available for this question. <a href=""discussion-385"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following factors will affect the sensitivity of animal cells to shear conditions?,Cell size,Availability of nutrients in the medium,The presence of shear protectorants in the medium,All of the above, ,D," No answer description available for this question. <a href=""discussion-355"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"The best described action of Pluronic F68 (non-ionic detergent) in a cell culture medium is that, it",acts on the surface properties of the cells and the culture medium,provides nutrients for the cells,acts as a flocculant,acts as a coagulant, ,A," No answer description available for this question. <a href=""discussion-362"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Water is a,newtonian fluid,pseudoplastic,dilatant,rheopectic, ,A," No answer description available for this question. <a href=""discussion-391"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following affect the Kolmogorov eddy size?,Stirrer speed,Physical properties of the liquid,Size and type of impeller,All of these, ,D," No answer description available for this question. <a href=""discussion-368"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"A liquid is flowing at 11,400 l.h-1 along a pipeline having a diameter of 4 cm. If the liquid has a density of 1 g.ml-1 and viscosity of 0.001kg.m-1.s-1, then the liquid would be in the",laminar phase,transient phase,turbulent phase,any of the phase, ,C," No answer description available for this question. <a href=""discussion-361"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The viscosity of a fluid increases with the length of time that it is being mixed. This fluid would be best described as being,newtonian,rheopectic,viscoelastic,thixotropic, ,B," No answer description available for this question. <a href=""discussion-376"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following can act as a shear protectorant?,Serum,Silicone oil,Glucose,Glutamic acid, ,A," No answer description available for this question. <a href=""discussion-364"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The viscosity of a fluid increases with increasing stirrer speed. This fluid would be best described as being,newtonian,pseudoplastic,dilatant,thixotropic, ,C," No answer description available for this question. <a href=""discussion-375"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,A dilatant fluid is one in which the viscosity,is constant regardless of the stirrer speed or mixing time,changes during mixing but returns to its original state after mixing,increases with increasing stirrer speed,decreases with increasing stirrer speed, ,C," No answer description available for this question. <a href=""discussion-379"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,A rheopectic fluid is one in which the viscosity,is constant regardless of the stirrer speed or mixing time,changes during mixing but returns to its original state after mixing,increases with mixing time,decreases with mixing time, ,C," No answer description available for this question. <a href=""discussion-378"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,A fluid in which the viscosity increases with increasing stirrer speed and mixing time can be called as,newtonian fluid,"pseudoplastic, thixotropic fluid","dilatant, rheopectic fluid",dilatant pseudoplastic fluid, ,C," No answer description available for this question. <a href=""discussion-383"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The medium will have the highest viscosity (considering that the cells do not secrete gums) with the presence of,single celled bacteria,filamentous fungi that form pellets,filamentous fungi that grow as long poorly branched chains,yeast, ,C," No answer description available for this question. <a href=""discussion-394"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,A Newtonian fluid is one in which the viscosity,is constant regardless of the stirrer speed or mixing time,changes during mixing but returns to its original state after mixing,increases with increasing stirrer speed,decreases with increasing stirrer speed, ,A," No answer description available for this question. <a href=""discussion-382"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which pattern of mixing is preferred in stirred tank reactors during the culture of aerobic microorganisms?,Laminar flow,Transient flow,turbulent flow,all of these, ,C," No answer description available for this question. <a href=""discussion-352"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Animal cell cultures do not have much effect on shear forces because,the cell size is generally smaller than the critical eddy size at which shear will have an effect,cells are larger than the critical eddy size at which shear will have an effect,animal cells have cell walls,animal cells have cell membranes, ,A," No answer description available for this question. <a href=""discussion-354"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The viscosity of the culture fluid is classified as both pseudoplastic and thixotropic which indicates that the viscosity,increases with stirring speed but decreases with mixing time,increases with stirring speed and increases with mixing time,decreases with stirring speed but increases with mixing time,decreases with stirring speed and decreases with mixing time, ,D," No answer description available for this question. <a href=""discussion-396"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Pluronic F68 is added to cell culture media as,a nutrient,a shear protectorant,to increase oxygen transfer rates,all of these, ,B," No answer description available for this question. <a href=""discussion-363"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"A stirred tank reactor containing a fluid with a density of 2.5 g.ml-1 and viscosity of 0.002 kg m-1s-1 is mixed at 120 rpm. If the fluid is mixed with an impeller having diameter 50 cm, then the Reynolds number of the liquid in the reactor is",2500,100,"12,50,000","10,00,000", ,C," No answer description available for this question. <a href=""discussion-353"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"If the viscosity of a fluid decreases with the length of time that it is being mixed, then this fluid is",newtonian,rheopectic,viscoelastic,thixotropic, ,D," No answer description available for this question. <a href=""discussion-389"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following describes the importance of the Kolmogorov eddy size in the biotechnology?,The Kolmogorov eddy size is a measure of the smallest eddy size in a liquid,"When the Kolmogorov eddy size become equivalent or smaller than the cell or particle diameter, then the cell or particle will become susceptible to shear damage","At the Kolmogorov eddy size, much of the energy of the originating eddy will be released",All of the above, ,D," No answer description available for this question. <a href=""discussion-367"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,A thixotropic fluid is one in which the viscosity,is constant regardless of the stirrer speed or mixing time,changes during mixing but returns to its original state after mixing,increases with mixing time,decreases with mixing time, ,D," No answer description available for this question. <a href=""discussion-377"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Newtonian fluid is one in which the viscosity,remains constant with time and power input,increases with the level of power input,decreases with the level of power input,drastically increases with the level of power input, ,A," No answer description available for this question. <a href=""discussion-372"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Reynolds number for laminar flow over a plate should be less than,500 mm,5 x 10-5,5 x 105,5 m, ,C," No answer description available for this question. <a href=""discussion-359"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The approach which is commonly used to determine the level of damage to animal cells in a culture medium is to monitor,the concentration of lactate in the medium,the level of lactate oxidase activity in the medium,the level of lactate dehydrogenase activity,the level of lactase activity in the medium, ,C," No answer description available for this question. <a href=""discussion-356"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,A Brookfield viscometer cannot determine the shear stress because,the shear stress is not defined,a computer is required,the impeller type is given only by numbers,all of the above, ,A," No answer description available for this question. <a href=""discussion-386"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following is correct?,The viscosity of liquids and gases decrease with increasing temperature,The viscosity of liquids and gases increase with increasing temperature,"the viscosity of gases increases with increasing temperature, but decreases in liquids","the viscosity of gases decreases with increasing temperature, but decreases in liquids.", ,C," No answer description available for this question. <a href=""discussion-395"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The Komologorov eddy size,is constant at all stirrer speeds,increases with stirrer speed,decreases with stirrer speed,becomes zero when the stirrer speed is very low, ,C," No answer description available for this question. <a href=""discussion-369"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Pluronic F68 protects mammalian cells from damage stems as it is a/an,surface active agent which stabilizes foams,surface active agent which destabilizes foams,excellent source of vitamins,coagulant, ,A," No answer description available for this question. <a href=""discussion-371"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Reynolds number for turbulent flow over a plate should be more than,5 x 10-5,106,5 x 105,500, ,B," No answer description available for this question. <a href=""discussion-360"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Concentration polarization can be reduced further by,pre filtering the solution,reducing the flow rate per unit membrane surface area,back washing periodically,all of the above, ,D," No answer description available for this question. <a href=""discussion-458"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"A system which require less solvent and produces a more concentrated extract phase, is desired with a",large distribution coefficients,small distribution coefficients,very small distribution coefficients,constant distribution coefficients, ,A," No answer description available for this question. <a href=""discussion-443"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The efficiency of cell disruption in a bead mill depends on the,concentration of the cells,amount and size of beads,type and rotational speed of agitation,all of these, ,D," No answer description available for this question. <a href=""discussion-440"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,A common filter medium is the cloth filter generally made of,canvas,synthetic fabrics,metal or glass fiber,all of these, ,D," No answer description available for this question. <a href=""discussion-453"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,An ion exchange resin is composed of,polymeric network,ionic functional groups,counter ions,all of these, ,D," No answer description available for this question. <a href=""discussion-447"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Maintenance cost varies from,0-4% of the capital cost,12-16% of the capital cost,4-8% of the capital cost,8-12% of the capital cost, ,C," No answer description available for this question. <a href=""discussion-462"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The optimum wet solid content for the cell suspension for a bead mill is typically somewhere between,5-15% by volume,15-30% by volume,30-60% by volume,60-90% by volume, ,C," No answer description available for this question. <a href=""discussion-441"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"Assuming the laminar flow across the filter, the rate of filtration (dVf/dt) can be expressed as a function of pressure drop Dp by the modified D'Arcy's equation as (where A is the area of filtering surface, K is the D'Arcy's filter cake permeability and L is the thickness of the filter cake)",(1/A) dVf/dt = Îp/Î¼(L/K),dVf/dt = (1/A)Îp/Î¼(L/K),(1/A) dVf/dt = Îp/Î¼ LK,dVf/dt = (1/A)Îp/Î¼ LK, ,A," No answer description available for this question. <a href=""discussion-434"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Filtration leaf test results indicate that the filtration rate of a protein product is 100 dry lbs/(ft2 hr). What size production filter would be required to obtain 100 dry lbs of filter cake/hr?,1.54 ft2,3.08 ft2,65 ft2,65 lbs/ ft2.hr, ,A," No answer description available for this question. <a href=""discussion-436"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Selectivity can be expressed as,ratio of the distribution coefficients in different solute,mass fraction of the solute in the extract phase at equilibrium,mass fraction of the solute in the raffinate phase,ratio of the mass fraction of the solute in the extract phase to the raffinate phase, ,A," No answer description available for this question. <a href=""discussion-444"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The disk centrifuge is the type of centrifuge used most often for bio separations due to its,continuous operation,lesser cost,higher speed,ease in operation, ,B," No answer description available for this question. <a href=""discussion-438"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The effectiveness of a solvent can be measured by the,distribution coefficients,selectivity,both (a) and (b),diffusivity, ,C," No answer description available for this question. <a href=""discussion-442"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The stage wise operation of adsorption is called,contact filtration,conventional adsorption,affinity adsorption,ion exchange, ,A," No answer description available for this question. <a href=""discussion-449"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following is not the physical method for the cells rupturing?,Milling,Homogenization,Ultrasonication,Enzymatic digestion, ,D," No answer description available for this question. <a href=""discussion-439"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Conventional adsorption is a,reversible process,irreversible process,either reversible or irreversible,none of these, ,A," No answer description available for this question. <a href=""discussion-446"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"If the solute passes through membrane freely, the the rejection coefficient (s) is",1,0,>1,<1, ,B," No answer description available for this question. <a href=""discussion-457"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"If the membrane rejects all solute, the rejection coefficient (s) is",1,0,>1,<1, ,A," No answer description available for this question. <a href=""discussion-456"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"In antibiotic manufacturing processes, the fermentation time ranges from",2-3 weeks,1-2 weeks,4-5 weeks,2-4 weeks, ,C," No answer description available for this question. <a href=""discussion-459"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The conventional filtration involves the separation of large particles generally,dp>5Î¼m,dp>10Î¼m,dp>15Î¼m,dp>20Î¼m, ,B," No answer description available for this question. <a href=""discussion-452"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the operation does not come under upstream processing?,Media preparation,Inoculum development,Effluent treatment,Storage of raw material, ,C," No answer description available for this question. <a href=""discussion-460"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"For cost analysis in a fermentor system, the depreciation cost varies from",5-6% of the capital cost,6-7% of the capital cost,6-10% of the capital cost,8-10% of the capital cost, ,C," No answer description available for this question. <a href=""discussion-461"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Micro filtration refers to the separation of suspended material such as bacteria by using a membrane with spore sizes of,0.02 to 10Î¼m,1-10AÂ°,20-30Î¼m,10-200AÂ°, ,A," No answer description available for this question. <a href=""discussion-454"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Start up expenses in a fermentation industry varies from,0-5% of the capital cost,10-15% of the capital cost,5-10% of the capital cost,15-20% of the capital cost, ,C," No answer description available for this question. <a href=""discussion-463"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"The solvent flux across the membrane can be expressed as (where A is the area, Lp is the membrane permeability, Ï is the reflection point, Îp is applied pressure and ÎÏ is the osmotic pressure)",J = Lp(Îp - ÏÎÏ),J/A = Lp(Îp - ÏÎÏ),J = Lp/ÏÎÏ,J/A = Lp/Îp, ,A," No answer description available for this question. <a href=""discussion-455"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following is considered as a pretreatment to the biological feeds?,Heating to denature the proteins,Addition of filter aids to increase the porosity,Addition of electrolytes,All of the above, ,D," No answer description available for this question. <a href=""discussion-435"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"For the extractions operation, the selectivity should be",> 1,< 1,1,zero, ,A," No answer description available for this question. <a href=""discussion-445"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The purity of a solute collected between two times t1 and t2 during chromatographic separation can be calculated as,amount of solute eluted - amount of impurity eluted,amount of solute eluted / amount of impurity eluted,amount of solvent eluted + amount of impurity eluted,amount of solvent eluted / amount of impurity eluted, ,B," No answer description available for this question. <a href=""discussion-451"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Chromatography is based on the,different rate of movement of the solute in the column,separation of one solute from other constituents by being captured on the adsorbent,different rate of movement of the solvent in the column,any of the above, ,A," No answer description available for this question. <a href=""discussion-450"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"The correlation often employed to correlate adsorption data for protein is (where Ymax is the maximum amount of solute adsorbed per mass of adsorbent, X is the mass fraction of solute in the diluent phase in solute-free basis, KL is a constant and Y is the equilibrium value of the mass of solute adsorbed per mass of adsorbent)",Y = YmaxX/(KL+X),Y = Ymax/(KL+X),Y = YmaxX/KL,Y = Ymax- X/ (KL+X), ,A," No answer description available for this question. <a href=""discussion-448"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,A typical tubular centrifuge has a bowl of 2 to 5 inch in diameter and 9 to 30 inch in height with a maximum rotating speed of,"15,000 to 50,000 rpm","50,000 to 100,000 rpm","100,000 to 150,000 rpm","150,000 to 200,000 rpm", ,A," No answer description available for this question. <a href=""discussion-437"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Water insoluble enzymes can be prepared by using multifunctional agents that are bifunctional in nature and have,low molecular weight,high molecular weight,high equivalent weight,low reactivity, ,A," No answer description available for this question. <a href=""discussion-66"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Functional groups of the nonessential amino acid residues that are suitable for the immobilization process are,"free Î±-, Î²- or Î³ carb oxyl groups",Î± or Î² amino groups,"phenyl, hydroxyl, sulfhydryl or imidazole groups",all of the above, ,D," No answer description available for this question. <a href=""discussion-59"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which medium is used for the production of Penicillin using immobilized cells,1% peptone medium,glucose medium,Yeast extract medium,LB broth, ,B," No answer description available for this question. <a href=""discussion-74"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following is taken as an assumption in the distributed model?,The reaction occurs at every position and the kinetics of the reaction are of the same form as observed for free enzyme.,Mass transfer through the immobilized enzyme occurs via molecular diffusion,There is no mass transfer limitation at the outside surface of the spherical immobilized enzyme,All of the above, ,D," No answer description available for this question. <a href=""discussion-78"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The immobilized enzyme produced by micro encapsulation technique provides,an extremely large surface area,smaller surface area,high amount of solvent,relatively smaller surface area, ,A," No answer description available for this question. <a href=""discussion-71"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following is considered as a disadvantage to the adsorption method of immobilization?,It is possible to separate and purify the enzymes while being immobilized,The enzymes are not usually deactivated by adsorption,The adsorption is a reversible process,"State of immobilization is very sensitive to solution pH, ionic strength and temperature", ,D," No answer description available for this question. <a href=""discussion-69"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"During the enzymatic reaction of an immobilized enzyme, the rate of substrate transfer is",equal to that of substrate consumption,more than that of substrate consumption,lesser than that of substrate consumption,is nothing to do with the substrate consumption, ,A," No answer description available for this question. <a href=""discussion-72"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The immobilized technique involving chemical method is,covalent bond formation dependent,non-covalent bond formation dependent,both (a) and (b),ionic bond formation dependent, ,A," No answer description available for this question. <a href=""discussion-63"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"For a steady state condition, the change of substrate concentration (dCs/dt) is",zero,1,>1,<1, ,A," No answer description available for this question. <a href=""discussion-79"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Damkohler number(NDa) is,the ratio of the maximum reaction rate to the maximum mass transfer rate,the ratio of the minimum reaction rate to the maximum mass transfer rate,the ratio of the maximum reaction rate to the minimum mass transfer rate,the ratio of the minimum reaction rate to the minimum mass transfer rate, ,A," No answer description available for this question. <a href=""discussion-61"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"For glucose isomerization by immobilized enzyme, the reactor generally used is",CSTR,plug flow,packed bed,fluidized bed, ,C," No answer description available for this question. <a href=""discussion-75"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"If Damkohler number, NDa >>1, the reaction rate is much greater than the mass transfer rate and the overall reaction is controlled by the rate of mass transfer. In this case, the enzyme reaction can be described as (where Csb and Cs are the substrate concentration in bulk of solution and at the immobilized enzyme surface respectively. ks mass transfer coefficient, and a is the surface area of an immobilized enzyme particles)",rp = ksa(Csb-Cs),rp = ksaCsb,rp = ksaCs,rp = ksa(Csb+Cs), ,B," No answer description available for this question. <a href=""discussion-76"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The most commonly employed cross-linked polymer is the,polyacrylamide gel,collagen,celluloses,cation exchange resin, ,A," No answer description available for this question. <a href=""discussion-70"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following is not the correct answer?,Immobilized enzyme may show selectively altered chemical properties,Immobilized enzyme may show selectively altered physical properties,Immobilized enzyme may simulate the realistic natural environment where the enzyme come from the cell,None of the above, ,D," No answer description available for this question. <a href=""discussion-57"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Commonly employed water insoluble supports for the covalent attachment of enzyme include,acrylamide based polymers,polypeptides,dextran,all of these, ,D," No answer description available for this question. <a href=""discussion-65"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following is not a physical method of immobilization?,Adsorption,Entrapment,Micro encapsulation,None of these, ,D," No answer description available for this question. <a href=""discussion-67"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The support material for immobilization of cells of Bacillus subtilis is,ion exchange resins,gelatin,Anthracite,agarose and carbodiimide, ,D," No answer description available for this question. <a href=""discussion-73"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"The intraparticle mass transfer resistance can affect the rate of enzyme reaction, if enzymes are immobilized by",copolymerization or microencapsulation,crosslinking using multifunctional reagents,adsorption,all of the above, ,A," No answer description available for this question. <a href=""discussion-62"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The covalent attachment of enzyme molecules is via,"nonessential amino acids residues to water insoluble, functional supports","essential amino acids residues to water insoluble, functional supports","nonessential amino acids residues to water soluble, functional supports","essential amino acids residues to water soluble, functional supports", ,A," No answer description available for this question. <a href=""discussion-58"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"To measure the extent to which the reaction rate is lowered because of resistance to mass transfer, the effectiveness factor of an immobilized enzyme, Î· can be defined as",reaction rate/rate if not slowed by diffusion,rate if not slowed by diffusion/ reaction rate,actual reaction rate/ rate if not slowed by diffusion,rate if not slowed by diffusion/ actual reaction rate, ,C," No answer description available for this question. <a href=""discussion-77"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which is not the method for producing immobilized enzymes with multifunctional reagents?,Enzymes are adsorbed on the surface active support followed by intermolecular cross linking,Functional groups are introduced on the support to react co-valently with enzymes,Enzymes are cross linked intermolecularly,None of the above, ,D," No answer description available for this question. <a href=""discussion-60"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The immobilization technique involving physical method is,covalent bond formation dependent,non-covalent bond formation dependent,both (a) and (b),ionic bond formation dependent, ,B," No answer description available for this question. <a href=""discussion-64"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the following is the commonly employed adsorbents?,Calcium carbonate,Alumina,Celluloses,All of these, ,D," No answer description available for this question. <a href=""discussion-68"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Various techniques are available for determining the effective diffusivity of solute in gel. Thin disk method uses,a diffusion cell with two compartments divided by a thin gel,a diffusion cell with two compartments,a diffusion cell with two compartments plus by a thin gel,a diffusion cell with two compartments multiply by a thin gel, ,A," No answer description available for this question. <a href=""discussion-81"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The effectiveness factor increases with the,increase of diffusivity and decreased with the increase of particle size,increase of diffusivity and increased with the increase of particle size,decrease of diffusivity and decreased with the increase of particle size,increase of diffusivity and decrease with the decrease of particle size, ,A," No answer description available for this question. <a href=""discussion-80"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Yield coefficient represents,total biomass or product produced,conversion efficiency of a substrate into product,conversion rate of a substrate into biomass or product,production time of biomass or product, ,B," No answer description available for this question. <a href=""discussion-159"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The lowest biomass yield in a culture of Escherichia coli will be in,an aerated batch culture containing a initial high concentration of glucose,an aerated batch reactor containing an initial low concentration of glucose,an aerated fed-batch reactor having a low glucose concentration,an aerated continuous reactor having a low glucose concentration, ,A," No answer description available for this question. <a href=""discussion-165"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"When two populations compete for a single growth limiting substrate in a continuous fermenter, which organism would not be washed out?",Organism maintaining the highest substrate concentration,Organism maintaining the lowest substrate concentration,Both (a) and (b),Organism maintaining the moderate substrate concentration, ,B," No answer description available for this question. <a href=""discussion-147"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The continuous cultures are not widely used in industry because,they are not suited for the production of secondary metabolites,contamination or mutation can have a disastrous effect on the operation,the government will not approve the licensing of pharmaceuticals produced in continuous cultures,all of the above, ,D," No answer description available for this question. <a href=""discussion-131"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,The lowest yield of ATP /is in,fermentation,aerobic respiration,anaerobic respiration,"same in (a), (b) and (c)", ,A," No answer description available for this question. <a href=""discussion-162"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Mixing in an anaerobic sludge blanket reactor is due to,rapid change in water temperatures throughout the reactor,release of gases by the microbial populations,swimming of microbes,none of the above, ,B," No answer description available for this question. <a href=""discussion-116"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"In batch culture, protogon is produced from peptone during the stationary phase with a yield of 0.4 protogon mg per g of peptone. If it is to be produced in a chemostat at a dilution rate of 0.5 h-1 from a medium containing 10 g.l-1 of peptone, then the rate of protogon synthesis would be",0 g.l-1h-1,0.5 g.l-1h-1,1 g.l-1h-1,2 g.l-1h-1, ,A," No answer description available for this question. <a href=""discussion-151"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Formation of end product by Lactococcus lactis will become non-growth associated as lactic acid accumulates because,cells will redirect ATP to anabolism,cells will redirect NAD+ to anabolism,cells will redirect ATP to facilitate the diffusion of lactic acid and H+ out of the cells,cells will redirect ATP to the active transport of lactic acid and H+ out of the cells, ,D," No answer description available for this question. <a href=""discussion-169"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"Which of the following would not be subjected to the ""glucose effect""?", Aspergillus fumigatus,Saccharomyces cerevisiae,Escherichia coli,Aspergillus niger, ,C," No answer description available for this question. <a href=""discussion-164"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Immobilized cell reactors for wastewater treatment have the advantage of having/being,higher cell concentration,more stable and prevent washout,higher dilution rate before the cells washout,all of the above, ,D," No answer description available for this question. <a href=""discussion-124"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,Which of the statement is true for continuous reactor at steady state?,"The rates of biomass, substrate and product concentrations are zero","Biomass, substrate and product concentrations are zero","Biomass, substrate and product concentrations do not change with time","Biomass, substrate and product concentrations change with time", ,C," No answer description available for this question. <a href=""discussion-152"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,A continuous bioreactor in which only the flow rate is used to control the rate of cell or product productivity is called,turbidostat,chemostat,level stat,pH, ,B," No answer description available for this question. <a href=""discussion-135"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"For organisms growing in a chemostat, the specific growth rate",cannot be determined,can be determined from the dilution rate,equals to the maximum specific growth rate of the culture,none of the above, ,B," No answer description available for this question. <a href=""discussion-144"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"Saccharomyces cerevisiae is being grown in a chemostat converts glucose to biomass, ethanol, glycerol and carbon dioxide. At steady state, the concentration of glucose, biomass, ethanol and glycerol will",decrease with time,increase with time,be constant,change randomly with time, ,C," No answer description available for this question. <a href=""discussion-143"">Let us discuss</a>. "
Biochemical Engineering,Miscellaneous, ,"In aerobic yeast fermentation for production of citric acid from alkanes using a fed-batch culture, why alkanes are slowly fed to the yeast?",Citric acid is toxic to the cells,Alkanes cause foaming,Fast addition of alkanes will inhibit the cells and reduce oxygen transfer rates,Fast addition of alkanes will cause the cells to grow too quickly, ,C," No answer description available for this question. <a href=""discussion-123"">Let us discuss</a>. "
