Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Civil Engineering,Micellaneous, ,If D is the diameter of a pipe of length L and f is the coefficient of friction of pipe then diameter of the nozzle d is,"<img src=""https://www.indiabix.com/_files/images/civil-engineering/hydraulics/162-7.278-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/hydraulics/162-7.278-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/hydraulics/162-7.278-3.png"">",none of these., ,A," No answer description available for this question. <a href=""discussion-3792"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the total head of the nozzle of a pipe is 37.5 m and discharge is 1 cumec, the power generated is",400 H.P.,450 H.P.,500 H.P.,550 H.P., ,C," No answer description available for this question. <a href=""discussion-3620"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The phenomenon occuring in an open channel when a rapidly flowing stream abruptly changes to a slowly flowing stream causing a distinct rise of liquid surface, is",water hammer,hydraulic jump,critical discharge,none of these., ,B," No answer description available for this question. <a href=""discussion-3713"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In a circular pipe of length L and diameter d, a viscous liquid is flowing with a velocity v. The loss in head, is","<img src=""https://www.indiabix.com/_files/images/civil-engineering/hydraulics/150-7.113-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/hydraulics/150-7.113-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/hydraulics/150-7.113-4.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/hydraulics/150-7.113-3.png"">",none of these.,A," No answer description available for this question. <a href=""discussion-3637"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The horizontal component of the force on a curved surface is equal to,weight of liquid vertically below the curved surface,force on a vetical projection of the curved surface,product of pressure at its centroid and the area,weight of liquid retained by the curved area., ,B," No answer description available for this question. <a href=""discussion-3724"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement regarding Borda's mouth piece running full from the following :,Actual velocity at the out let is gH,Theoretical velocity at the outlet is 2gH,Coefficient of velocity is 1/2,Coefficient of contraction is 1,All the above.,E," No answer description available for this question. <a href=""discussion-3776"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Differential manometers are used to measure,"pressure in water channels, pipes, etc.",difference in pressure at two points,atmospheric pressure,very low pressure., ,B," No answer description available for this question. <a href=""discussion-3552"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"A tank 4m x 3m x 2m containing an oil of specific gravity 0.83 is moved with an acceleration g/2 m sec2. The ratio of the pressures at its bottom when it is moving vertically up and down, is",2,3,1-Feb,1-Mar, ,B," No answer description available for this question. <a href=""discussion-3739"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The most familiar form of Bernoulli's equation, is","<img src=""https://www.indiabix.com/_files/images/civil-engineering/hydraulics/148-7.89-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/hydraulics/148-7.89-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/hydraulics/148-7.89-3.png""> = constant head",none of these., ,C," No answer description available for this question. <a href=""discussion-3613"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"Highest dam in India, is",Bhakra dam,Hirakund dam,Nagarjuna Sagar dam,Iddiki dam., ,A," No answer description available for this question. <a href=""discussion-3740"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The minimum recommended diameter of sewers, is",5 cm,10 cm,15 cm,20 cm., ,C," No answer description available for this question. <a href=""discussion-4291"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Aerobic bacterias,flourish in the presence of free oxygen,consume organic matter as their food,oxidise organic matter in sewage,All the above., ,D," No answer description available for this question. <a href=""discussion-4078"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The rate of accumulation of sludge in septic tanks is recommended as,30 litres/person/year,25 litres/person/year,30 litres/person/month,25 litres/person/month., ,A," No answer description available for this question. <a href=""discussion-4216"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If 2% solution of a sewage sample is incubated for 5 days at 20°C and depletion of oxygen was found to be 5 ppm, B.O.D. of the sewage is",200 ppm,225 ppm,250 ppm,None of these., ,C," No answer description available for this question. <a href=""discussion-4108"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If D is the diameter of upper circular portion, the overall depth of a standard egg shaped section, is",D,1.25 D,1.5 D,1.75 D,2 D.,C," No answer description available for this question. <a href=""discussion-4025"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the diameter of sewer is 225 mm, the gradient required for generating self cleansing velocity, is",1 in 60,1 in 100,1 in 120,none of these., ,C," No answer description available for this question. <a href=""discussion-4008"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following :,pH value indicates acidity and alkalinity of sewage,"In acidic sewage, the pH value is less than 7","In alkaline sewage, the pH value is more than 7",Fresh sewage is generally alkaline,All the above.,E," No answer description available for this question. <a href=""discussion-4089"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The non-clog pump which permits solid matter to pass out with the liquid sewage, is",centrifugal pump,reciprocating pump,pneumatic ejector,none of these., ,A," No answer description available for this question. <a href=""discussion-4071"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Assertion (A) : Discharging the effluents from the oxidation ponds just up stream of lakes or reservoirs is undesirable. Reason (R) : The discharged algae get settled in the reservoirs and cause anaerobic decomposition and other water qualities.,Both A and R are true and R is the correct explanation of A,Both A and R are true but R is not a correct explanation of A,A is true but R is false,A is false but R is true., ,A," No answer description available for this question. <a href=""discussion-4234"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The width of a rectangular sewer is twice its depth while discharging 1.5 m/sec. The width of the sewer is,0.68 m,0.88 m,1.36 m,1.76 m., ,C," No answer description available for this question. <a href=""discussion-4032"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following :,"In treated sewage, 4 PPm of D.O. is essential",Only very fresh sewage contains some dissolved oxygen,The solubility of oxygen in sewage is 95% that is in distilled water,All the above., ,D," No answer description available for this question. <a href=""discussion-4209"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,In olden days the type of section adopted in trunk and out fall sewers was,parabolic shaped,horse shoe shaped,egg shaped,circular shaped., ,B," No answer description available for this question. <a href=""discussion-4186"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For the survival of fish in a river stream, the minimum dissolved oxygen is prescribed",3 PPm,4 PPm,5 PPm,10 ppm., ,B," No answer description available for this question. <a href=""discussion-4206"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In a fully mechanised composting plant, involves",mechanized receipt,mechanized segregation,mechanized pulverising of refuse,all of these., ,D," No answer description available for this question. <a href=""discussion-4225"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Self-cleansing velocity is,velocity at dry weather flow,velocity of water at flushing,velocity at which no accumulation remains in the drains,velocity of water in a pressure filter., ,C," No answer description available for this question. <a href=""discussion-4283"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the over land flow from the critical point to the drain is 8 km and the difference in level is 12.4 m, the inlet time is",2 hours,3 hours,4 hours,5 hours., ,C," No answer description available for this question. <a href=""discussion-4177"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,An inverted siphon is designed generally for,one pipe,two pipes,three pipes,four pipes., ,C," No answer description available for this question. <a href=""discussion-4059"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,A rainfall may be classified as acidic if its pH value is less or equal to,6,7,5,6.5, ,C," No answer description available for this question. <a href=""discussion-4229"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"When drainage to sewage ratio is 20, the peak dry weather flow is",20% of the design discharge,slightly less than 5% of the design discharge,slightly more than 5% of the design discharge,none of these., ,B," No answer description available for this question. <a href=""discussion-4167"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For treating the sewage of a large city, you will recommend",a sedimentation tank and an activated sludge treatment plant,a plant consisting of Imhoff tanks with low rate trickling filters,sedimentation tanks with high rate trickling filters,none of these., ,A," No answer description available for this question. <a href=""discussion-4112"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The detention time of a circular tank of diameter d and water depth H, for receiving the sewage Q per hour, is","<img src=""https://www.indiabix.com/_files/images/civil-engineering/waste-water-engineering/190-9.173-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/waste-water-engineering/190-9.173-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/waste-water-engineering/190-9.173-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/waste-water-engineering/190-9.173-4.png"">", ,A," No answer description available for this question. <a href=""discussion-4141"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The dimensions of a rectangular settling tank are : length 24 m, width 6 m and depth 3 m. If 2 hour detention period for tanks is recommended, the rate of flow of sewage per hour, is",204 cu m,208 cu m,212 cu m,216 cu m,220 cu m.,D," No answer description available for this question. <a href=""discussion-4143"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The screens are fixed,perpendicular to the direction of flow,parallel to the direction of flow,at an angle 30° to 60° to the direction of flow,none of these., ,C," No answer description available for this question. <a href=""discussion-4115"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In primary sedimentation, the 0.2 mm inorganic solids get separated if specific gravity is",2.25,2.5,2.55,2.65,2.75,D," No answer description available for this question. <a href=""discussion-4125"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the in-correct statement from the following :,Manholes are provided in sewer pipes at suitable intervals,Catch basins are generally provided in sewers for carrying drainage discharge,Inlets are generally provided in all sewers,None of these., ,C," No answer description available for this question. <a href=""discussion-3975"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"Clogging of sewers, is caused due to",silting,low discharge,greasy and oily matters,domestic wastes thrown in manholes,all the above.,E," No answer description available for this question. <a href=""discussion-4060"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"A sewer pipe contains 1 mm sand particles of specific gravity 2.65 and 5 mm organic particles of specific gravity 1.2, the minimum velocity required for removing the sewerage, is",0.30 m/sec,0.35 m/sec,0.40 m/sec,0.45 m/sec,0.50 m/sec.,D," No answer description available for this question. <a href=""discussion-4005"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The coagulant widely used for sewage treatment, is",alum,ferric chloride,ferric sulphate,chlorinated copperas., ,B," No answer description available for this question. <a href=""discussion-4154"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,House connections to the laterals is generally made by,R.C.C.,P.C.C.,Cast iron,Glazed stonewares., ,D," No answer description available for this question. <a href=""discussion-4189"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The ratio of maximum sewage flow to average sewage flow for mains up to 1 m in diameter, is",1.5,2,3,4, ,B," No answer description available for this question. <a href=""discussion-3983"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"Dilution method of disposing off sewage, is not preferred to",when sewage is fresh,when diluting water has high dissolved oxygen content,when diluting water is used for water supply near the point of sewage disposed,when the diluting water is having flow currents,none of these.,C," No answer description available for this question. <a href=""discussion-4102"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,For house drainage minimum gradient is,1 in 60,1 in 80,1 in 10,1 in 400, ,A," No answer description available for this question. <a href=""discussion-4272"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the side of a square sewer is 1000 mm, the diameter of a hydraulically equivalent circular section, is",1045 mm,1065 mm,1075 mm,1095 mm., ,D," No answer description available for this question. <a href=""discussion-4030"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The ratio of minimum hourly flow to the average flow of sewage is,1-Apr,1-Mar,1-Feb,3-Apr, ,B," No answer description available for this question. <a href=""discussion-4172"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Bio-chemical oxygen demand (BOD) for the first 20 days in generally referred to,initial demand,first stage demand,carbonaceous demand,all of these., ,D," No answer description available for this question. <a href=""discussion-4211"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Flocculated particles do not change their,size,shape,weight,none of these., ,D," No answer description available for this question. <a href=""discussion-4128"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For non-scouring velocity 5 m/sec, the type of sewers generally preferred to, is",cast iron sewers,cement concrete sewers,glazed bricks sewers,stone ware sewers., ,C," No answer description available for this question. <a href=""discussion-4010"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"Disposal to sewage in large cities, is done in",irrigation,dilution,oxidation,putrifaction., ,B," No answer description available for this question. <a href=""discussion-4265"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For the COD test of sewage, organic matter is oxidised by K2Cr207 in the presence of",H2SO4,HNO3,HCl,none of these., ,A," No answer description available for this question. <a href=""discussion-4210"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In R.C. sewer pipes, the percentage longitudinal reinforcement to the cross-sectional area of concrete is kept",10,5,2,0.25, ,D," No answer description available for this question. <a href=""discussion-4188"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The asbestos cement pipes are generally laid,horizontally,vertically,at an angle of 30°,at an angle of 60°., ,B," No answer description available for this question. <a href=""discussion-4041"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Chlorination of water is done for the removal of,bacterias,suspended solids,sediments,hardness., ,A," No answer description available for this question. <a href=""discussion-4279"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For evaporation and measurement of settlable solids, the apparatus used, is",a jar,a breaker,a test tube,an Imhoff cone., ,D," No answer description available for this question. <a href=""discussion-4263"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,In SI units the power of sound is represented in,kgs,joules,neutons,watts., ,D," No answer description available for this question. <a href=""discussion-4231"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,A rain sanitary sewer is constructed to carry,sanitary sewage,storm sewage,surface water,ground water,all the above.,A," No answer description available for this question. <a href=""discussion-4239"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The sewage is pumped up,from low lying areas,from flat areas,from basements,across a high ridge,all the above.,E," No answer description available for this question. <a href=""discussion-4070"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"Removal of oil and grease from sewage, is known",screening,skimming,filtration,none of these., ,B," No answer description available for this question. <a href=""discussion-4273"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The gas which may cause explosion in sewers, is",carbondioxide,methane,ammonia,carbon monoxide., ,B," No answer description available for this question. <a href=""discussion-4253"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,In sewers the effect of scouring is more on,top side,bottom side,horizontal side,all sides., ,B," No answer description available for this question. <a href=""discussion-4009"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In a combined footing if shear stress exceeds 5 kg/cm2, the nominal stirrups provided are:",6 legged,8 legged,10 legged,12 legged,none of these.,D," No answer description available for this question. <a href=""discussion-1864"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The maximum area of tension reinforcement in beams shall not exceed,0.15%,1.50%,4%,1%, ,C," No answer description available for this question. <a href=""discussion-1975"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"As per I.S. 456 - 1978, the pH value of water shall be",less than 6,equal to 6,not less than 6,equal to 7, ,C," No answer description available for this question. <a href=""discussion-1973"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The minimum number of main steel bars provided in R.C.C.,rectangular columns is 4,circular columns is 6,octagonal columns is 8,all the above., ,D," No answer description available for this question. <a href=""discussion-1958"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Post tensioning system,was widely used in earlier days,is not economical and hence not generally used,is economical for large spans and is adopted now a days,none of these., ,C," No answer description available for this question. <a href=""discussion-1926"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,An R.C.C. column is treated as long if its slenderness ratio is greater than,30,35,40,50,60,D," No answer description available for this question. <a href=""discussion-1968"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The width of the flange of a T-beam should be less than,one-third of the effective span of the T-beam,distance between the centres of T-beam,breadth of the rib plus twelve times the thickness of the slab,least of the above., ,D," No answer description available for this question. <a href=""discussion-1767"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"A prestressed rectangular beam which carries two concentrated loads W at L/3 from either end, is provided with a bent tendon with tension P such that central one-third portion of the tendon remains parallel to the longitudinal axis, the maximum dip h is","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/87-13-212-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/87-13-212-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/87-13-212-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/87-13-212-4.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/87-13-212-5.png"">",C," No answer description available for this question. <a href=""discussion-1925"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the correct statement from the following:,A pile is a slender member which transfers the load through its lower end on a strong strata,A pile is a slender member which transfers its load to the surrounding soil,A pile is a slender member which transfers its load by friction,A pile is a cylindrical body of concrete which transfers the load at a depth greater than its width., ,B," No answer description available for this question. <a href=""discussion-1847"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Cantilever retaining walls can safely be used for a height not more than,3 m,4 m,5 m,6 m,8 m,D," No answer description available for this question. <a href=""discussion-1890"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If W is the load on a circular slab of radius R, the maximum circumferential moment at the centre of the slab, is","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/77-13-106-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/77-13-106-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/77-13-106-3.png"">",zero,none of these.,C," No answer description available for this question. <a href=""discussion-1828"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If a bent tendon is required to balance a concentrated load W at the centre of the span L, the central dip h must be at least","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/87-13-212-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/87-13-212-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/87-13-212-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/87-13-212-4.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/87-13-212-5.png"">",D," No answer description available for this question. <a href=""discussion-1924"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For M 150 mix concrete, according to I.S. specifications, local bond stress, is",5 kg/cm2,10 kg/cm2,15 kg/cm2,20 kg/cm2,25 kg/cm2,B," No answer description available for this question. <a href=""discussion-1752"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the average bending stress is 6 kg/cm2 for M 150 grade concrete, the length of embedment of a bar of diameter d according to I.S. 456 specifications, is",28 d,38 d,48 d,58 d,95 d,D," No answer description available for this question. <a href=""discussion-1750"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Bottom bars under the columns are extended into the interior of the footing slab to a distance greater than,42 diameters from the centre of the column,42 diameters from the inner edge of the column,42 diameters from the outer edge of the column,24 diameter from the centre of the column, ,C," No answer description available for this question. <a href=""discussion-1866"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The diameter of longitudinal bars of a column should never be less than,6 mm,8 mm,10 mm,12 mm,none of these.,D," No answer description available for this question. <a href=""discussion-1781"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The design of a retaining wall assumes that the retained earth,is dry,is free from moisture,is not cohesives,consists of granular particles,all the above.,E," No answer description available for this question. <a href=""discussion-1878"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Dimensions of a beam need be changed if the shear stress is more than,10 kg/cm2,15 kg/cm2,20 kg/cm2,25 kg/cm2, ,C," No answer description available for this question. <a href=""discussion-1747"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The thickness of base slab of a retaining wall generally provided, is",one half of the width of the stem at the bottom,one-third of the width of the stem at the bottom,one fourth of the width of the steam at the bottom,width of the stem at the bottom,twice the width of the steam at the bottom.,D," No answer description available for this question. <a href=""discussion-1893"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For a circular slab carrying a uniformly distributed load, the ratio of the maximum negative to maximum positive radial moment, is",1,2,3,4,5,B," No answer description available for this question. <a href=""discussion-1830"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"Thickened part of a flat slab over its supporting column, is technically known as",drop panel,capital,column head,none of these., ,A," No answer description available for this question. <a href=""discussion-1820"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,An R.C.C. beam not provided with shear reinforcement may develop cracks in its bottom inclined roughly to the horizontal at,25°,35°,45°,55°,60°,C," No answer description available for this question. <a href=""discussion-1942"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The effective span of a simply supported slab, is",distance between the centres of the bearings,clear distance between the inner faces of the walls plus twice the thickness of the wall,clear span plus effective depth of the slab,none of these., ,B," No answer description available for this question. <a href=""discussion-1798"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Pick up the incorrect statement from the following:,"In the stem of a retaining wall, reinforcement is provided near the earth side","In the toe slab of a retaining wall, rein forcement is provided at the bottom of the slab","In the heel slab of a retaining wall, rein forcement is provided at the top of the slab",None of these., ,D," No answer description available for this question. <a href=""discussion-1895"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The minimum cube strength of concrete used for a prestressed member, is",50 kg/cm2,150 kg/cm2,250 kg/cm2,350 kg/cm2,400 kg/cm2,D," No answer description available for this question. <a href=""discussion-1913"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The number of treads in a flight is equal to,risers in the flight,risers plus one,risers minus one,none of these., ,C," No answer description available for this question. <a href=""discussion-1908"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"A short column 20 cm x 20 cm in section is reinforced with 4 bars whose area of cross section is 20 sq. cm. If permissible compressive stresses in concrete and steel are 40 kg/cm2 and 300 kg/cm2, the Safe load on the column, should not exceed",4120 kg,"41, 200 kg","412, 000 kg",none of these., ,B," No answer description available for this question. <a href=""discussion-1786"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The reinforced concrete beam which has width 25 cm, lever arm 40 cm, shear force 6t/cm2, safe shear stress 5 kg/cm2 and B.M. 24 mt,",is safe in shear,is unsafe in shear,is over safe in shear,needs redesigning., ,B," No answer description available for this question. <a href=""discussion-1933"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"In a beam the local bond stress Sb, is equal to","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/71-13-25-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/71-13-25-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/71-13-25-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/71-13-25-4.png"">",None of these.,A," No answer description available for this question. <a href=""discussion-1751"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"According to I.S. : 456 specifications, the safe diagonal tensile stress for M 150 grade concrete, is",5 kg/cm2,10 kg/cm2,15 kg/cm2,20 kg/cm2,25 kg/cm2,A," No answer description available for this question. <a href=""discussion-1745"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,A foundation rests on,base of the foundation,subgrade,foundation soil,both (b) and (c), ,D," No answer description available for this question. <a href=""discussion-1844"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"For initial estimate for a beam design, the width is assumed",1/15th of span,1/20th of span,1/25th of span,1/30th of span,1/40th of span.,D," No answer description available for this question. <a href=""discussion-1834"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If R and T are rise and tread of a stair spanning horizontally, the steps are supported by a wall on one side and by a stringer beam on the other side, the steps are designed as beams of width",R + T,T-R,R2 + T2 ,R-T, ,C," No answer description available for this question. <a href=""discussion-1903"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The advantage of a concrete pile over a timber pile, is",no decay due to termites,no restriction on length,higher bearing capacity,not necessary to cut below the water mark,all the above.,E," No answer description available for this question. <a href=""discussion-1868"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the permissible compressive stress for a concrete in bending is C kg/m2, the modular ratio is",2800/C,2300/2C,2800/3C,2800/C2, ,C," No answer description available for this question. <a href=""discussion-1808"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If d and n are the effective depth and depth of the neutral axis respectively of a singly reinforced beam, the lever arm of the beam, is",d,n,"<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/69-13-5-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/69-13-5-4.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/69-13-5-5.png"">",D," No answer description available for this question. <a href=""discussion-1731"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"To have pressure wholly compressive under the base of a retaining wall of width b, the resultant of the weight of the wall and the pressure exerted by the retained, earth should have eccentricity not more than","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/83-13-172-1.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/83-13-172-2.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/83-13-172-3.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/83-13-172-4.png"">","<img src=""https://www.indiabix.com/_files/images/civil-engineering/rcc-structures-design/83-13-172-5.png"">",D," No answer description available for this question. <a href=""discussion-1888"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The width of the flange of a T-beam, which may be considered to act effectively with the rib depends upon",breadth of the rib,overall thickness of the rib,centre to centre distance between T-beams,span of the T-beam,all the above.,E," No answer description available for this question. <a href=""discussion-1766"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"Design of a two way slab simply supported on edges and having no provision to prevent the corners from lifting, is made by",Rankine formula,Marcus formula,Rankine Grashoff formula,Grashoff formula,Rankine-Marcus formula.,C," No answer description available for this question. <a href=""discussion-1817"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,Design of R.C.C. simply supported beams carrying U.D.L. is based on the resultant B.M. at,supports,mid span,every section,quarter span., ,B," No answer description available for this question. <a href=""discussion-1959"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,The transverse reinforcements provided at right angles to the main reinforcement,distribute the load,resist the temperature stresses,resist the shrinkage stress,all the above., ,D," No answer description available for this question. <a href=""discussion-1805"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The amount of reinformcement for main bars in a slab, is based upon",minimum bending moment,maximum bending moment,maximum shear force,minimum shear force., ,B," No answer description available for this question. <a href=""discussion-1802"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"If the effective length of a 32 cm diameter R.C.C. column is 4.40 m, its slenderness ratio, is",40,45,50,55,60,D," No answer description available for this question. <a href=""discussion-1969"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"The percentage of minimum reinforcement of the gross sectional area in slabs, is",0.10%,0.12%,0.15%,0.18%,0.20%,C," No answer description available for this question. <a href=""discussion-1803"">Let us discuss</a>. "
Civil Engineering,Micellaneous, ,"A continuous beam shall be deemed to be a deep beam if the ratio of effective span to overall depth, is",2.5,2,less than 2,less than 2.5, ,D," No answer description available for this question. <a href=""discussion-1974"">Let us discuss</a>. "
