Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Tiger : Forest :: Otter : ?,Cage,Sky,Nest,Water, ,D, As Tiger is found in Forest similarly  Otter is found in the water. 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Poles : Magnet :: ? : Battery,Cells,Power,Terminals,Energy, ,C, As magnet has poles similarly battery has terminals. 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Cassock : Priest :: ? : Graduate,Cap,Tie,Coat,Gown, ,D, A Priest wears cassock while Graduate wears gown. 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Ice : Coldness :: Earth : ?,Weight,Jungle,Gravitatism,Sea, ,C, As effect of Ice is coldness similarly the effect of Earth is gravitation. 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Parts : Strap :: Wolf : ?,Fox,Animal,Wood,Flow, ,D," <img src=""https://www.indiabix.com/_files/images/verbal-reasoning/analogy/4-12-1-30.png""> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Physician : Treatment :: Judge : ?,Punishment,Judgement,Lawyer,Court, ,B, As Physician does the treatment similarly Judge delivers the judgement. 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,L10,K15,I15,K8, ,D," <p><img src=""https://www.indiabix.com/_files/images/verbal-reasoning/character-puzzles/4-20-1-51a.png""></p><br><p>How the number is obtained?</p><p>2 + 4 = 6</p><p>5 + 9 = 14</p><p>Similarly,</p><p>3 + 5 = 8</p><p>Therefore, the answer is K<sub>8</sub>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,1,4,3,6, ,D, <p>(5 + 4 + 7)/2 = <b>8</b></p><p>(6 + 9 + 5)/2 = <b>10</b></p><p>(3 + 7 + 2)/2 = <b>6</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,18,12,9,6, ,C," <p>(12 + 18 + 30)/10 = <b>6</b></p><p>(16 + 24 + 40)/10 = <b>8</b></p><p>Similarly, (45 + 18 + 27)/10 = <b>9</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,25,37,41,47, ,C," <p>(5 x 3) + 4 = <b>19</b></p><p>and (6 x 4) + 5 = <b>29</b></p><p>Therefore, (7 x 5) + 6 = <b>41</b></p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,45,41,32,40, ,A," <p>(<b>15</b> x 2 - 3) = 27,</p><p>(<b>31</b> x 2 - 6) = 56</p><p>and (<b>45</b> x 2 - 9) = 81</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,115,130,135,140, ,B, <p>(5 x 6 x 8) + (7 x 4 x 9) = <b>492</b></p><p>and (7 x 5 x 4) + (6 x 8 x 9) = <b>572</b></p><p>Therefore (4 x 3 x 5) + (7 x 2 x 5) = <b>130</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,92,72,62,99, ,D," <p>21 + 31 = <b>52</b></p><p>and 39 + 46 = <b>85</b></p><p>Therefore, 16 + 83 = <b>99</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,2,3,4,5, ,B," <p>(18 x 12)/3 = <b>72</b></p><p>and (32 x 16)/4 = <b>128</b></p><p>Therefore, (24 x 14)/? = 112</p><p>(336/?) = 112</p><p>? = (336/112)</p><p>? = <b>3</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,36,48,38,30, ,C," <p>(0 + 2 + 6 + 4) - 2 = <b>10</b></p><p>and (6 + 2 + 10 + 8) - 2 = <b>24</b></p><p>Therefore, (4 + 14 + 12 + 10) - 2 = <b>38</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,41,64,35,61, ,B," <p>(1)<sup>3</sup> = <b>1</b>, (2)<sup>3</sup> = <b>8</b>, (3)<sup>3</sup> = <b>27</b></p><p>Therefore, (4)<sup>3</sup> = <b>64</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,13,14,12,15, ,D," <p>Sum of numbers in lower half of the circle = 11 + 9 + 3 + 7 = 30</p><p>Sum of numbers in upper half of the circle = ? + 4 + 5 + 6 = ? + 15</p><p>Upper half = Lower half</p><p>30 = ? + 15 </p><p>? = 30 - 15</p><p>? = 15.</p><p>Threfore, 15 is the answer.</p><p> </p>"
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,262,622,631,824, ,B," <p>915 - 364 = <b>551</b></p><p>and 789 - 543 = <b>246</b></p><p>Similarly, 863 - 241 = <b>622</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,45,29,39,37, ,C," <img src=""https://www.indiabix.com/_files/images/verbal-reasoning/character-puzzles/4-20-1-55a.png""> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,184,210,241,425, ,A, <p>(12)<sup>2</sup> - (8)<sup>2</sup> = <b>80</b></p><p>and (16)<sup>2</sup> - (7)<sup>2</sup> = <b>207</b></p><p>Therefore (25)<sup>2</sup> - (21)<sup>2</sup> = <b>184</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,25,59,48,73, ,D," <p>(2)<sup>3</sup> + (1)<sup>3</sup> + (3)<sup>3</sup> = <b>36</b></p><p>and (0)<sup>3</sup> + (4)<sup>3</sup> + (3)<sup>3</sup> = <b>91</b></p><p>Therefore, (4)<sup>3</sup> + (2)<sup>3</sup> + (1)<sup>3</sup> = <b>73</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,0,2,11,12, ,C, <p>(6 + 5) - (7 + 4) = <b>0</b></p><p>and (7 + 6) - (8 + 4) = <b>1</b></p><p>Therefore (11 + 2) - (2 + 0) = <b>11</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,64,144,169,25, ,A," <p>The numbers are squared in ascending order</p><p>In first circle,</p><p>(3)<sup>2</sup> = <b>9</b></p><p>(4)<sup>2</sup> = <b>16</b></p><p>(5)<sup>2</sup> = <b>25</b></p><p>(6)<sup>2</sup> = <b>36</b>.</p><p>In second circle,</p><p>(4)<sup>2</sup> = <b>16</b></p><p>(5)<sup>2</sup> = <b>25</b></p><p>(6)<sup>2</sup> = <b>36</b></p><p>(7)<sup>2</sup> = <b>49</b>.</p><p>In third circle,</p><p>(6)<sup>2</sup> = <b>36</b></p><p>(7)<sup>2</sup> = <b>49</b></p><p>(8)<sup>2</sup> = <b>64</b></p><p>(9)<sup>2</sup> = <b>81</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,8,12,16,20, ,C, <p>(4 x 6) % 3 = <b>8</b></p><p>(6 x 10) % 5 = <b>12</b></p><p>(4 x 8) % 2 = <b>16</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,3,5,4,6, ,B, <p>(7 x 3) + 8 = <b>29</b></p><p>(4 x 3) + 7 = <b>19</b></p><p>(5 x ?) + 6 = <b>31</b></p><p>? = <b>5</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,94,76,16,73, ,A, <p>(4)<sup>2</sup> + (2)<sup>2</sup> + (1)<sup>2</sup> = <b>21</b></p><p>and (5)<sup>2</sup> + (3)<sup>2</sup> + (8)<sup>2</sup> = <b>98</b></p><p>Therefore (6)<sup>2</sup> + (7)<sup>2</sup> + (3)<sup>2</sup> = <b>94</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,75,26,25,20, ,B, <p>(2)<sup>2</sup> + (4)<sup>2</sup> = <b>20</b></p><p>and (3)<sup>2</sup> + (9)<sup>2</sup> = <b>90</b></p><p>Therefore (1)<sup>2</sup> + (5)<sup>2</sup> = <b>26</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,18,24,36,58, ,B, <p>(7 x 3) = <b>21</b> and (9 x 3) = <b>27</b></p><p>and (4 x 9) = <b>36</b> and (2 x 9) = <b>18</b></p><p>Therefore (9 x 6) = <b>54</b> and (4 x 6) = <b>24</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,60,30,20,45, ,B, <p>(16 + 13) = (14 + 15)</p><p>and (28 + 12) = (10 + 30)</p><p>Therefore (29 + 16) = (15 + <b>30</b>).</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,15,19,20,18, ,D, <p>(3 x 4) + 3 = <b>15</b></p><p>and (7 x 5) + 3 = <b>38</b></p><p>Therefore (3 x 5) + 3 = <b>18</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,11,14,10,12, ,A," <p>(15 - 12) + (10 - 9) = <b>4</b></p><p>(28 - 12) + (16 - 20) = <b>12</b></p><p>Similarly, (23 -11) + (15- 16) = <b>11</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,25,625,125,50, ,C," <p>All numbers are cubed,</p> <p>(7)<sup>3</sup> = <b>343</b></p><p>(1)<sup>3</sup> = <b>1</b></p><p>(3)<sup>3</sup> = <b>27</b></p><p>Similarly, (5)<sup>3</sup> = <b>125</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,9,6,15,14, ,B, <p>(4 + 9 + 2) = (3 + 5 + 7) = (8 + 1 + <b>6</b>)</p><p>Total in each case = 15.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,30,13,70,118, ,B," <p>(15 + 12)/9 = <b>3</b></p><p>and (44 + 28)/9 = <b>8</b></p><p>Therefore, (64 + 53)/9 = <b>13</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,40,38,44,39, ,B, <p>9 + (2)<sup>2</sup> = <b>13</b></p><p>13 + (3)<sup>2</sup> = <b>22</b></p><p>22 + (4)<sup>2</sup> = <b>38</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,60,46,86,75, ,C," <p>(30 - 24) x 8 = <b>48</b></p><p>and (23 - 12) x 8 = <b>88</b></p><p>Therefore, (92 - 86) x 8 = <b>48</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,5,6,8,9, ,D," <p>93 - (27 + 3) = <b>63</b></p><p>79 - (38 + 4) = <b>37</b></p><p>Therefore, 67 - (16 + X) = <b>42</b></p><p>X = <b>9</b></p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,3,2,7,6, ,B," <p>Putting the position of the letters in reverse order</p><p>P = 11, S = 8, V = 5 and Y = 2.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,9,5,7,3, ,A, <p>5 x 8 x 10 = <b>400</b></p><p>and 6 x 9 x 7 = <b>378</b></p><p>Therefore 5 x 7 x ? = <b>315</b></p><p>? = <b>9</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,8,32,4,16, ,C," <p>(16)<sup>2</sup> = <b>256</b></p><p>Therefore, (2)<sup>2</sup> = <b>4</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,1-Feb,2-Mar,3-Apr,4-May, ,D," <p>From I row, 1 + (1/2) = <b>3/2</b></p><p>From II row, 2 + (2/3) = <b>8/3</b></p><p>From III row, 3 + ? = <b>19/5</b></p><p>? = (19/5) - 3</p><p>? = (<b>4/5</b>).</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,262,622,631,824, ,B, <p>(915 - 364) = <b>551</b></p><p>(789 - 543) = <b>246</b></p><p>(863 - 241) = <b>622</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,12,13,11,10, ,C," <p>(4 x <b>8</b>) + 1 = 33</p><p>(5 x <b>9</b>) + 1 = 46</p><p>Similarly, (7 x <b>11</b>) + 1 = 78.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,20,26,25,75, ,B," <p>(2)<sup>2</sup> + (4)<sup>2</sup> = <b>20</b></p><p>(3)<sup>2</sup> + (9)<sup>2</sup> = <b>90</b></p><p>Therefore, (1)<sup>2</sup> + (5)<sup>2</sup> = <b>26</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,4,6,9,8, ,B," <p>3 x 5 x 4 = <b>60</b></p><p>and 5 x 7 x 4 = <b>140</b></p><p>Therefore, 4 x 4 x ? = <b>96</b></p><p>? = (96/16) = <b>6</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,2,4,6,8, ,C," <p>(4 x 7) % 4 = <b>7</b></p><p>and (6 x 2) % 3 = <b>4</b></p><p>Therefore, (6 x 2) % 2 = <b>6</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,14,22,32,320, ,C, <p>(5 x 6 x 4)/10 = <b>12</b></p><p>and (6 x 7 x 5)/10 = <b>21</b></p><p>Therefore (4 x 8 x 10)/10 = <b>32</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,18,90,108,28, ,C," <p>13 + 15 = <b>28</b></p><p>36 + 54 = <b>90</b></p><p>Therefore, 45 + 63 = <b>108</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,8,9,10,11, ,D, <p>(3 x 4 - 8) = <b>4</b></p><p>(2 x 5 - 4) = <b>6</b></p><p>(4 x 5 - 9) = <b>11</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,60,50,25,21, ,C," <img src=""https://www.indiabix.com/_files/images/verbal-reasoning/character-puzzles/4-20-1-42a.png""> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,47,45,37,35, ,C," <p>(3 x 3) + (5 x 6) = <b>39</b></p><p>and (4 x 4) + (5 x 7) = <b>51</b></p><p>Therefore, (3 x 4) + (5 x 5) = <b>37</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,1,2,3,4, ,A, <p>(2)<sup>2</sup> = <b>4</b></p><p>(8)<sup>2</sup> = <b>64</b></p><p>(5)<sup>2</sup> = <b>25</b></p><p>(1)<sup>2</sup> = <b>1</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,6,7,8,9, ,B," <p>(10 + 9 + 14 + 7)/2 = <b>20</b></p><p>and (11 + 16 + 10 + 13)/2 = <b>25</b></p><p>Therefore, (15 + ? + 12 + 10)/2 = <b>22</b></p><p>Hence 37 + ? = 44</p><p>? = 44 - 37</p><p>? = <b>7</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,33,38,32,37, ,D, <p>(5 x 6) + 2 = <b>32</b></p><p>(7 x 6) + 2 = <b>44</b></p><p>(7 x 5) + 2 = <b>37</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,6,7,8,9, ,A, <p>(5 + 3)/2 = <b>4</b></p><p>and (6 + 8)/2 = <b>7</b></p><p>Therefore (8 + 4)/2 = <b>6</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,660,670,610,690, ,D, <p>(1)<sup>2</sup> + (5)<sup>2</sup> + (4)<sup>2</sup> + (3)<sup>2</sup> = 51 x 10 = <b>510</b></p><p>and (3)<sup>2</sup> + (4)<sup>2</sup> + (6)<sup>2</sup> + (2)<sup>2</sup> = 65 x 10 = <b>650</b></p><p>Similarly (0)<sup>2</sup> + (1)<sup>2</sup> + (2)<sup>2</sup> + (8)<sup>2</sup> = 69 x 10 = <b>690</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,18,20,21,19, ,B," <p>1 + 2 + 3 + 4 = <b>10</b></p><p>and 1 + 3 + 5 + 8 = <b>17</b></p><p>Similarly, 1 + 4 + 6 + 9 = <b>20</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,80,114,108,None of these, ,C, <p>(4 + 8) x 9 = <b>108</b></p><p>(5 + 4) x 12 = <b>108</b>.</p> 
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,8,14,10,6, ,C," <p>For first triangle,</p><p>10 - 4 = <b>6</b></p><p>18 - 10 = <b>8</b></p><p>18 - 4 = <b>14</b></p><p>For second triangle,</p><p>14 - 8 = <b>6</b></p><p>22 - 14 = <b>8</b></p><p>22 - 8 = <b>14</b></p><p>For third triangle,</p><p>11 - 5 = <b>6</b></p><p>15 - 11 = <b>4</b></p><p>15 - 5 = <b>10</b>.</p> "
Verbal Reasoning,Miscellaneous,                            In each of the following questions find out the alternative which will replace the question mark.                        ,Which one will replace the question mark ?,11,19,15,22, ,D, <p>(2 x 2 - 1) = <b>3</b></p><p>and (5 x 4 - 5) = <b>15</b></p><p>(5 x 5 - 3) = <b>22</b>.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Chicken,Snake,Swan,Crocodile,Frog,A, <p>All except Chicken can live in water.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Cap,Turban,Helmet,Veil,Hat,D," <p>All except Veil cover the head, while veil covers the face.</p> "
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Kiwi,Eagle,Emu,Ostrich, ,B, <p>All except Eagle are flightless birds.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Rigveda,Yajurveda,Atharvaveda,Ayurveda,Samveda,D," <p>All except Ayurveda are names of holy scriptures, the four Vedas. Ayurveda is a branch of medicine.</p> "
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Curd,Butter,Oil,Cheese,Cream,C, <p>All except Oil are products obtained from milk.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Potassium,Silicon,Zirconium,Gallium,Germanium,A, <p>All except Potassium are metals used in semiconductor devices.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Tea,Cinchona,Rubber,Cardamom,Chalk,E, <p>All except Chalk are obtained from crops.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Hangar,Platform,Dock,Park,Bus stand,D, <p>All except Park are halting places of various transport means.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Sparrow,Swan,Parrot,Koel, ,B, <p>Swan is the only water bird in the group.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Tall,Huge,Thin,Sharp,Small,D, <p>All except Sharp are related to dimension.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Pear,Apple,Litchi,Guava,Orange,E, <p>Orange is the only citrus fruit in the group.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Dagger,Hammer,Knife,Sword,Blade,B, <p>All except Hammer are sharp-edged and have a cutting action.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Kanpur,Allahabad,Varanasi,Mathura, ,D, <p>All except Mathura are cities situated on the banks of Ganga river.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Oyster,Clam,Scallop,Mussel, ,C, <p>All except Scallop live in shells.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Deck,Quay,Stern,Bow,Mast,B, <p>All except Quay are parts Of a ship.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Producer,Director,Investor,Financier,Entrepreneur,B, <p>All except Director spend money.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Tricycle,Trident,Trifle,Tricolour,Trilogy,C," <p>In all except Trifle, 'tri' indicates 'three'.</p> "
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Chameleon,Crocodile,Alligator,Locust,Salamander,D," <p>All except Locust are reptiles, while locust is an insect.</p> "
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Calendar,Year,Date,Month,Day,A, <p>All others are parts of a calendar.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Mumbai,Cochin,Kandla,Mysore,Vishakhapatnam,D, <p>All except Mysore are harbours.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Cumin,Groundnut,Cinnamon,Pepper,Clove,B, <p>All except Groundnut are spices.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Biscuits,Chocolate,Cake,Bread,Pastry,B, <p>All except Chocolate are baked items.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Sweep,Wipe,Scrub,Wash,Stain,E, <p>All except Stain are terms related to cleaning.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Coat,Shirt,Blouse,Trousers,Sweater,D, <p>All except Trousers are garments which cover the upper part of the body.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Asia,Argentina,Africa,Australia,Antarctica,B," <p>All except Argentina are continents, while Argentina is a country.</p> "
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Japan,India,Sri Lanka,New Zealand, ,B," <p>All except India are islands, while India is a peninsula.</p> "
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Spectacles,Goggles,Binoculars,Microphone,Telescope,D, <p>All except Microphone are related to eyes.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Shehnai,Bagpipe,Flute,Sitar,Harmonica,D," <p>All except Sitar are wind instruments, while sitar is a string instrument.</p> "
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Cheetah,Lion,Bear,Tiger,Leopard,C, <p>All except Bear belong to the cat family.</p> 
Verbal Reasoning,Miscellaneous,"In each of the following questions, five words have been given out of which four are alike in some manner, while the fifth one is different. Choose the word which is different from the rest.",Choose the word which is different from the rest.,Sheep,Gazelle,Ibex,Shrew,Tapir,B, <p>All except Gazelle are animals found in the mountains.</p> 
